,company,cons,pros,rating,title
232,AT&T,No job security; layoffs process affect people all across the state no matter where they are,Great pay &amp; benefits; most work is performed independently; semi annual raises to start until you learn the job,4.0,"""Great place to work if you enjoy face to face interaction with customers"""
233,AT&T,Working within your means to meet expectations set by people who don't know the job hands-on is difficult and aggravating.,Good wages and benefits. Paid time off.,3.0,"""Good pay and benefits, but meeting ever-changing corporate expectations becomes extremely stressful."""
234,AT&T,Management was very wishy washy in what was going on. You hear a different way of doing something from everyone you asked. Feels like a prison a lot of the time.,The pay was really great for a job that did not require a degree. Sometimes there were competitions where you could win different prizes.,3.0,"""This is a job you get when you really need the money"""
235,AT&T,- Toxic culture - Unclear expectations post acquisition - Management is just trying to hit their retention bonus',- Ok snacks - Work phones - Good pay,1.0,"""Get out while you still can"""
236,AT&T,terrible place to work could suck,great place to work can be fun,4.0,"""great time at the company"""
237,AT&T,Corporate red tape is everywhere and the tools powering that red tape and ancient and unmaintained,Serious internal opportunities for upward movement and training,3.0,"""Senior Product Development Engineer"""
238,AT&T,"Many directors constantly pushed people to give up earned vacation days and if you did go away, people were pushed to work during their vacation. Unfortunately, this was not an isolated incident or an isolated manager.","Good Benefits! - Decent salary,",3.0,"""It's all about the company...    (not so much about you.)"""
239,AT&T,constantly worried about the next surplus and the increased work afterwards,pretty good pay and benefits.,1.0,"""!"""
240,AT&T,The managers not being organized,The pay and the good benefits,2.0,"""Not caring for employees"""
241,AT&T,"travel, work in holidays, training , HR","benefits , insurance, vacation , salary, management",4.0,"""good company"""
242,AT&T,Very very poor management and development,Great Pay and benefits for an entry level position,3.0,"""Pay was great for entry level"""
243,AT&T,It's a numbers game and most of the software tools you have to use to complete your job work intermittently at best.,Pay is good with relatively good benefits.,4.0,"""Good Pay"""
244,AT&T,"Retail hours, potential charge backs on commission 6 months after selling (customer adds a phone line, you get paid commission the following month, they cancel the line within 6 months, you see a charge back on your comp plan)","Relaxed, fun environment, easy work (don’t need sales experience) - opportunities to grow and earn incentives",5.0,"""Good place to work"""
245,AT&T,- no work/life balance - really low pay - no strategic direction - quarterly layoffs,- location in downtown Dallas,1.0,"""Low pay, low morale"""
246,AT&T,Lack of Leadership at all levels. It is amazing to me how individuals are able to move up the management ladder with little to no experience in the field they are leading in!,"Benefits are fantastic, however not worth the trouble.",2.0,"""Leadership Lacking Organization All the Way up the Ladder"""
247,AT&T,"Worked at DIRECTV Creative Services. Terrible and bloated management, siloed departments. AT&amp;T chopped my group without a second thought but worthless, overpaid directors and middle management all kept their jobs. There’s too much fat all around. General feeling of lack of job stability. Generally a lazy, negative attitude that seems contagious once you’ve been there a few years.",23 vacation days and unlimited sick days after 3 years of service. It pays well.,2.0,"""Disappointing management"""
248,AT&T,Middle of the road pay when compared to other companies in this field. The company is trying to pivot into other industries and this lack of direction is being felt through out the company. Group reorgs happen almost every quarter. Senior leadership is leaving at an alarming rate.,AT&amp;T has one of the oldest and largest workforces in the world. The knowledge gain there will help ensure a successful career within or outside the company. Decent pay and benefits.,4.0,"""Great Place to learn and build your resume."""
249,AT&T,It's one of the worst companies that exist today.,You get paid money when you work.,1.0,"""It's a Job"""
250,AT&T,Forced overtime on a regular basis so don’t plan on Personal/family activities,Pay and benefits are good,1.0,"""Poor management and work environment"""
251,AT&T,Too much control over what you do. No respect.,Supposed to be a good place to work.,1.0,"""Management the worst"""
252,AT&T,management decisions and constant downsizing.,Work life balance and phone benefits.,4.0,"""Great"""
253,AT&T,"Stupid customers who don’t listen, even when we are trying to help them.",I think they pay well for part time jobs,3.0,"""Good company to work"""
254,AT&T,There were no bad things that came out of it,Interesting work was completed here,5.0,"""Great"""
255,AT&T,"Poor management, seems like they didn’t really care","Pay and compensation, benefits and vacation hours wrack up fast",5.0,"""Great company"""
256,AT&T,"AT&amp;T only cares about how much money they can make, not so much about their employees. They're trying to get rid of as many people as they can.",The people are great to work with.,4.0,"""Need a job."""
257,AT&T,"Systems are old and outdated, for years everyone says it takes time we know, but no one actually does anything to fix, making it really really hard to do your job, Seems as revenue over customers, every title that has “service” in it, also has “sales” attached to it, so you never can give good service because of really tough goals, they don’t really care about customers being happy, even upper management will discourage you from helping customers because it takes too long, this sucks since mainly all employees want to help, but really can’t. A potential promotion will open up and you can apply, they’ll interview normally about 10-14 people then hire someone they wanted before they even opened position, this is mainly because HR makes them, but your hard work goes unnoticed you HAVE to know someone to get a promotion. The company is “against” fraud but a ton of employees engage in it daily because the company loves it, it inflates their numbers and makes it look good to shareholders, it’s literally exactly like Wells Fargo fraud that occurred, and this comes from the top top.","Great Benefits, Pay is pretty good, more than expected, Company is building an awesome brand, A ton of potential positions (not necessarily growth), decent work/life balance, Management and teams genuinely care for you, Cares for philanthropic work, good 401k, life ins, health, and discounts!",2.0,"""Great Benefits, that’s about it"""
258,AT&T,Compensation structures are always changing.,Great atmosphere and support from managers when you need it.,4.0,"""Great place to develop your selling skills."""
259,AT&T,Work culture is below average,Great benefits provided to employees,2.0,"""Ehh..."""
260,AT&T,Micro managing leadership and high stress,Good pay and benefits are good.,3.0,"""Micro managing"""
261,AT&T,I hate tech now because some people are too dumb,I was able to travel around the world with the money they paid me.,3.0,"""Ok but don't settle"""
262,AT&T,"Extremely corporate, not much going on",Relaxed working environment and nice people,3.0,"""Alright"""
263,AT&T,"Hard to move vertically, lots of chances for laterals","Culture, pay, location and the people",5.0,"""Review"""
264,AT&T,Management. Culture. Poor work life balance. No need to work every Saturday,Nothing. I love my girlfriend,1.0,"""Yep"""
265,AT&T,Stressful Bosses kept us on pins and needle when they were ever around,"Co Workers were friendly for the most part, not super demanding",2.0,"""Decent Company"""
266,AT&T,"After 2-3 years, it's easy to feel lost or as nothing more than a cog in the machine; salary increases are not frequent enough, title bumps are rare","High starting salary, can be placed on a team without too much effort due to the demanding nature of certain orgs",2.0,"""Great place to start a career, but not much more"""
267,AT&T,Comp plan is always all over the place,Good healthcare and pay had the option to work at home.,4.0,"""Company Review"""
268,AT&T,"large company, inefficient pay and difficulty to move toward new ideas","Large Company, lots of opportunities",3.0,"""AT&amp;T Telecomm"""
269,AT&T,-Sales goals can be unrealistic based on traffic -2 days off / week but they’re not consecutive so no true “weekend” aka retail -Pressure to compromise integrity in order to process sales,Abundant opportunities for Growth & Promotion Hourly + commission Coaching from management,3.0,"""Know What You’re Getting Yourself Into"""
270,AT&T,Seems to be consistent downsizing Employees are unsure of their future and begin to be indifferent Cost cutting efforts are ongoing and may impact future benefits Communication is not always transparent,Great Career Development opportunities Fair benefits Excellent for Diversity and Inclusion,3.0,"""Good company benefits"""
271,AT&T,"Dealing with poor managers , that only care about the sales","Great pay , great benefits and deals",3.0,"""Sales consultant"""
272,AT&T,"Managers are held to high accountability for results, some are good at managing their teams.",Everyday is different when working in the field.,5.0,"""Dynamic Environment"""
273,AT&T,Nothing Company very supportive and professional,A great place to have a career,5.0,"""Awsome"""
274,AT&T,"Extended time away from home, with extensive travel...must enjoy travelling",Advancement &amp; educational opportunities . Extensive travel,5.0,"""AT&amp;T"""
275,AT&T,"The workplace issues that the Union has to fight for should not be negotiable in the United States in 2020. Employees constantly made to feel they should be glad to have a job because as much as possible, jobs are shipped overseas.",You will be able to update your resume w/knowing and having experience with using at least 15 different software applications. Employee discounts on products/services.,1.0,"""STOP - AVOID - DON'T GO THERE"""
276,AT&T,"Some of the attendance policy. ""per company needs"" Frequent changes in processes, wording requirements. Management mentions something then says that's all I know then a week later what they were talking about is out into action, so really seems like lies all the time.","Paycheck Co workers In 8 years, I've held 4 different titles",3.0,"""Fix the issue, calm down customers and get a minimum of 3 ""no"" if no sale at all during call"""
277,AT&T,Wish i stayed longer To get a real feel of the opportunities available,Great environment for business and basketball,5.0,"""Great opportunity"""
278,AT&T,"Your bonus is based on sales and customer satisfaction. ( if the company is at fault your customer scores will lower your bonus). You need to sell either new Internet or lines on cellphones to make over $600 on Bonus. Being in the retention department you are the firefighter of the company. You will have to clean up the mess of unethical employees opening new accounts versus working with existing accounts. For example, instead of other reps stating a customer is really not eligible for a promotion they will lie and say it is fixed. The store reps will do anything they can to make a sale, even lie to the customer about agreements, promotions, and situations. And there is no real way to report sales violations for new accounts as the reps ID will not show . The Voice of the customer surveys are attached to you personally. So if they hate the company policy your bonus and score card will be impacted if they put a 1 down for the survey. Your not allowed to have pens or paper on the job. Or write any information down. There may be periods of mandatory overtime. You can not call out or request time off during these periods. The schedule is based on seniority. New hires typically work nights and weekends. Worst days to work Monday and Saturday due to call volume and customers Unwilling to work with you. Lack of support. Depending on the day if the customer asks for a supervisor may take 3-25 mins to reach a supervisor to take the call. Team leaders often are not at their desk through the day.",Discount 50% on cell phone $10 per month for DTV on the Ultimate Package Free NFL ST every year Free HBO Ability to bonus over $1000 per month Work with great people Cafe on site Free t-shirts (seriously I have 9 shirts from 3 years of working). Ability to earn swag Ability to change schedule every six months with a new boss. Team building events,2.0,"""Great pay! No ethics"""
279,AT&T,Poor communication and managerial skills of certain mid level managers,"Plenty of formal training aside from on the job training, experience working with other top technology/media companies.",3.0,"""Marketing Experience"""
280,AT&T,Bad schedule week union,Decent pay. To make good money you must pull overtime.,4.0,"""Not bad but no growth"""
281,AT&T,"No advancement, no humanity, long forced hours, terrible management","Was Benefits not any more, no other pros",1.0,"""Horrible Treatment"""
282,AT&T,"Everything else. Looking through the lens of someone with 32 years at the company, it has gone downhill rapidly. When I started back in the Dark Ages people were collegial, we pulled together as a team, and I learned a lot from colleagues and had more than a few good laughs. Over time, it went downhill as Dallas took over (it was Pacific Bell back before then when we really were a good company). The focus because entirely on the bottom line as the executives made more bad deals that drained resources. There was no strategic plan; just buy more companies and hope that one of them is a hit. The best resource to go was the people. Really good people were let go, most within a year of receiving their retirement benefits. Watch your back if you work here since most people are trying to survive the next round of layoffs. If it comes down to you or them, you have no friends!",Benefits Pay Vacation Benefits Benefit (until they lay you off),1.0,"""How much further downhill can it go?"""
283,AT&T,Going into work just to see all the new things that have changed that you will be in trouble for if you do wrong,There are none this company doesn’t care about their employees or community,1.0,"""Horrible job!"""
284,AT&T,"Not too many to share, in retail positions the point system for absences can be a bit unfair, but companies need to do what they have to do to ensure employees are on time.",Great opportunities and pay. Great benefits,4.0,"""Great Opportunities"""
285,AT&T,at times the job outlook becomes uncertain,use of latest technology and flexible timing,4.0,"""Software development"""
286,AT&T,Areas of the company are downsizing causing decrease in work-life balance minimal budgets available with higher stress on results,"Strong culture of inclusion and diversity. Excellent compensation and benefits including bonuses and discounted or free services for employees (cell service, DIRECTV, HBO, etc.). Lots of opportunity to upskill and develop yourself.",4.0,"""Great Place to Work"""
287,AT&T,Schedules and unpredictable overtime demands and integrating DirecTv personnel into the AT&amp;T culture,AT&amp;T offers many benefits associated with large companies.,4.0,"""merging DirecTv into the AT&amp;T culture and business model"""
288,AT&T,Company is continuing to downsizing. Top management is not transparent with front line employees.,Good co-workers and flexible. Decent health benefits.,4.0,"""Salary"""
289,AT&T,Promoted people that they wanted out of their store. Top sellers would never be allowed to leave locations because sales would falter.,I enjoyed everyone I worked with except the terrible manager.,1.0,"""Stay Away"""
290,AT&T,Some difficulty with communication to leadership,Above average culture despite huge size,4.0,"""Great Education program and Career Advancement"""
291,AT&T,"Management, Process is always changing and never the same, no movement forward in career","Great education on Products and Skills, Further Education",3.0,"""Structure"""
292,AT&T,"Long hours, especially wknd hrs.",Solid mgmt not much room for advancement.,3.0,"""Good place to work"""
293,AT&T,Promotion can be hard and sometimes salary doesn’t increase as much,No experience required for sales job. Went into job and was offered excellent salary without ever having worked sales before.,5.0,"""Good company. Trains you up for sales."""
294,AT&T,Management lacks vision and direction,Benefits and co-workers are the best,2.0,"""Fish or cut bait"""
295,AT&T,"They will chew you up and spit you out. When you are overworked and burnt out, they will show you the door.",I have nothing good to say,1.0,"""Corporate hacks"""
296,AT&T,The Culture Is Profoundly Demoralizing,Pathetically Small Discounts on AT&amp;T Services,1.0,"""Awful Place To Work"""
297,AT&T,job stability is non-existent; people do not matter. Overworked those 'left behind',"good salary, good benefits and discounts",2.0,"""Downsizing the norm not the exception"""
298,AT&T,scheduling was okish and goals were sometimes hard but varies from location,Pay benefits and people you meet,4.0,"""Great but was Better in earlier years"""
299,AT&T,National decisions affect local markets poorly,Decent pay for the job,2.0,"""Wouldn't recommend"""
300,AT&T,A lot of fast paced change that isn’t always thought through until after mistakes are made.,"Great work life balance, love the people I work with. Best Company to work for by far.",5.0,"""Federal Sales"""
301,AT&T,Worked on holidays and over 40 hours a week,"Good Pay and fast paced, training on job.",5.0,"""Great Job"""
302,AT&T,Only get the 6 major holidays .,People were the best part of the job.,5.0,"""Great Place."""
303,AT&T,Hours Could Vary based on Work Load,Great Benefits and Growth Potential,4.0,"""Great Company"""
304,AT&T,None everything is a lesson that can benefit you.,Will teach you valuable life skills such as communication or team work.,5.0,"""Great if you want to learn about business"""
305,AT&T,Too many to list. Companies expectations of its representatives are obnoxious. If your not over 100% on all 100 metrics they will find a way to discipline you even if you’re over 100% overall attainment. The micromanaging of its employees is less than desirable. No work life balance.,Decent pay. And that’s about it.,1.0,"""YIKES!"""
306,AT&T,"Pressure to hit higher and higher numbers despite its product and its prices being un reasonably high i.e. (Directv now, Internet and tv prices Sharply rising after the promo period ending, gives new customers better promos then its loyal and staying customers ending in a lot of churn or false churn.",Pay was great because of the UNION not Att. Health benefits are great. Vacation time but earned slowly,4.0,"""Doesn't value existing  Retention, nor its Sales team"""
307,AT&T,Downside is that you are almost breathed down your neck to make goals which can be completely unrealistic depending on the location.,Best reason is that if you work as a RSC for AT&amp;T is that you can move anywhere within the company or outside of it. I know just the other day that I was contacted by PNC on Indeed that they want me. If that isn't amazing; I don't know what is. I love the company and would definitely recommend it to anyone looking to apply.,4.0,"""Great Company To Work For If You Love Sales"""
308,AT&T,Not much flexibility. Very strict guidelines in call center environment.,Great benefits and bonus compensation in sales,4.0,"""Great company"""
309,AT&T,They make it seem like you have a chance getting placed anywhere in the US but really most get placed in Dallas.,"Good pay, cool training in",3.0,"""Fine"""
310,AT&T,Sometimes long hours but nothing else,Awesome job To have for college student,5.0,"""Great Job"""
311,AT&T,Terrible management Constant micromanaging Sketchy sales tactics are encouraged No work life balance due to understaffing,Good pay for a retail job Decent benefits and vacation time,2.0,"""Extremely Disappointing"""
312,AT&T,"If you’re coming from a startup culture, I highly recommend you look elsewhere. You will be lost in all the unnecessary chaos.",401k match Reasonable job security Direct TV discount,1.0,"""Software Sales"""
313,AT&T,the amount of employees that get deferred to our vendors,Great opportunity to learn and expand on latest technology,4.0,"""Learning Experience"""
314,AT&T,"Since we grow so fast, each year we have to streamline roles which can lead to lay-offs in duplicate jobs. This add stress around job security. However, this same growth ensures the future of the company for not only the employees but more importantly our customers.","Great benefits like discounts on all service, great insurance and leadership. Ton of opportunities. A company you can work your whole life with because you are given all the tools to grow within the company to expand into whatever role you want to grow into. There is something for everyone at AT&amp;T!!!",5.0,"""Great place to work."""
315,AT&T,The leadership at local level and seniority,The company brand and dedication to its people on a national level.,4.0,"""Great Company"""
316,AT&T,is mostly a good place to work for,good place to work for,5.0,"""Good Place to work for"""
317,AT&T,Can be competitive with full time workers and also based on people and how busy it is in your area,So many Benefits right off the bat,5.0,"""A few years"""
318,AT&T,"Employees are treated like dirt. Layoffs occur routinely. Everyone’s sole motivation in their jobs is to avoid having their name included on “the list”. I can’t get out soon enough. In the meantime, “leadership” has recklessly spent billions on companies we can’t afford and entered us into markets we are completely incapable of competing in. It’s an absolute catastrophe waiting to happen. And all just because our CEO wants to be a big shot.",There are some pros. But they’re meaningless as the cons far outweigh them.,1.0,"""An Absolutely Terrible Place to Work"""
319,AT&T,No room for advancement. The workload was heavy and only continued to grow each year. Management knew the workload was overwhelming and provided no help or options to lessen the stress.,Good team environment. Flexibility in schedule.,2.0,"""Has all the potential to be a great company to work for"""
320,AT&T,Too much pressure for the money.,Best benefits you could ask for with union.,4.0,"""Great Benefits"""
321,AT&T,"Constant threat of layoffs, few opportunities for advancement. Convoluted processes vary with each department, very hard to get anything done.","Inclusive, good training programs.",3.0,"""Not worth the stress"""
322,AT&T,"Little to no chance of movement within the company. It doesn’t matter how hard you work, in the end you will be looked at for faults before anything positive. Almost no chance of being hired into non-management from the outside now",Great pay and decent benefits.,3.0,"""Not bad"""
323,AT&T,Everything else is awful.,Pay is great. Nothing else.,1.0,"""Steer clear"""
324,AT&T,"Management doesn't care about anyone else but themselves There's no communication with HR or any resources if anything is wrong, only robots There's a pecking order system that doesn't always equate to making sense. They really on systems and robots instead of making decisions based off common sense and logic. I'm at a store where the assistant manager is gone. The manager was fired. We have been running the store ourselves and taken for granted having to do over time to keep the store running. There's no management to keep it going and the district manager keeps ignoring us and only cares about the store being open. We don't even have anymore toilet paper. Our union rep can't even do much and she knows the situation is ridiculous. This company is truly horrible.",It's a job to pay the bills,1.0,"""This Company Doesn't Care"""
325,AT&T,-Company cutting cost -Have to sell low-quality products at times,-Flexibility -Good pay for not requiring a degree or experience,4.0,"""Good Pay for Little Experience"""
326,AT&T,Some unrealistic expectations and goals,It Pays well Good Growth Upscale Environment Good Perks Fun,5.0,"""Pays well"""
327,AT&T,I don’t know so far,Balanced work and life and opportunities,5.0,"""Good company"""
328,AT&T,"at least a round of layoffs or a reorganization every year. once your pay goes above the pay range midpoint, you get no raises. vacation is treated as work, just not at work. if your spouse can get insurance at their work, you have to pay $150/month to have them on yours.",I keep getting a paycheck,1.0,"""Job Security??"""
329,AT&T,"Micromanagement, only had great benefits due to a union contract.","Amazing benefits, earned my second masters for free. Great pay, 401k contribution, vacation, etc.",5.0,"""Amazing Benefits"""
330,AT&T,Horrible management. No clear direction. Failing in quality,"Pay well, some good perks (1/2 off AT&amp;T bill, free DIRECTV)",2.0,"""It is a Sinking Ship..,"""
331,AT&T,"They’ll take your off days It’s the needs of the business above the needs of your family You’re treated like a child with constant supervision by those who don’t know how to do the job you’re doing You’re tasked with running compliance tests, with the threat of punishment if you don’t, and the system you’ll use to run those tests work MAYBE 50 percent of the time",Pay and benefits. That’s literally the only good thing.,1.0,"""Best worst job ever"""
332,AT&T,Bad pay and bad management,Easy as hell and can watch netflix all day,3.0,"""Rsc"""
333,AT&T,during slow retail season it sucks,"good pay, union, competitive sales",5.0,"""Fun with the right team"""
334,AT&T,"Big company, layoffs happen every year but if you are a top performer you’ll be fine.","Good salary, stability, benefits, management the whole gambit.",5.0,"""Good overall experience."""
335,AT&T,Very bad bad bad management,It was an alright company,1.0,"""Don’t do it"""
336,AT&T,"too big, hard to interact with peers",job stability and historic brand,3.0,"""OK Company"""
337,AT&T,Management pushed sales over customer service.,Great benefit package Offered to F/T employees.,3.0,"""CSR"""
338,AT&T,immense size so difficult to connect outside of immediate team,plenty of opportunity to grow and learn,5.0,"""great opportunities"""
339,AT&T,"As a manager you have to frighten your employees with documenting and firing. Different ways of managing the team is not accepted, even the store is performing well and hitting all the goals. If you are not one of your manager's favorite you won't get promoted. if you are not in grace of your area manager, even you are top perforner, they'll will find the way to fire you. You have to be a sneak to get promoted","Good pay and benefits, needs more experience to get more vacation time.",1.0,"""ARSM doesn't like me because you're not a sneaky."""
340,AT&T,office type setting if you dont like it,decent pay cant really complain,3.0,"""pretty decent"""
341,AT&T,Schedule discrepancy No other cons that i have noticed,Pay coworkers Opportunity to move up in the company,5.0,"""Great Job"""
342,AT&T,"Inconsistent hours, unrealistic goals that are most of the time unobtainable unless you are busting it 110% 24/7. Good is never good enough. Biggest issue is commission structure was absolutely jacked. In the 5 years I was there, I started out making $11.40 hrly, ended making $19 an hour, still selling pretty good. Consistently one of the top in sales through out that whole 5 years and still making the same as my first year there... tell me where that doesn’t add up?",Decent money and benefits. Discount on wireless plan and home service,2.0,"""Unrealistic goals. Terrible hours"""
343,AT&T,Work/life balance Work load 1st level management 2nd level management 3rd level management Schedule Training CPE Load balance Metrics Ect....,Maybe the hourly pay rate.,1.0,"""Do not get trapped here."""
344,AT&T,Terrible leadership. Items would be on goal one week and then the company would discontinue them completely.,Stock options are nice and the union,1.0,"""Terrible leadership"""
345,AT&T,Company does not value long term employees,"Great Benefits, decent salary, telecommute options",3.0,"""Good company overall, but lots of layoffs"""
346,AT&T,Att is a very poorly managed company. Extreme micromanagement.,"The job is extremely fun, and great to interact with customers.",2.0,"""Fun job, bad company."""
347,AT&T,"very little sales training, they think product knowledge equals good sales technique","good wages, easy work, decent benefits",4.0,"""good job"""
348,AT&T,Management is horrible running a once great company into the ground head first.,"Benefits, and pay was great. Hours were good.",2.0,"""Dumpster fire"""
349,AT&T,"There is no job stability. I ""skills pivoted"" to several positions to avoid layoffs and ended up getting laid off. The company focus is currently stock prices and not the employees who built the company. Thankful for what I learned there and people I met but looking back, I never felt safe and was always dodging layoffs.",Great pay &amp; benefits. Good 401k match,2.0,"""No stability"""
350,AT&T,Balancing work with a lifestyle to remain healthy.,Always learning something new and very competitive.,5.0,"""Flexible and diverse company with continuous growth."""
351,AT&T,"Management was not transparent during the recruiting process- this program is really an internship The systems are slow- can take up to 2 hours to process an order=Lower Productivity but high expectations False Promises - Many people were told if you hit your target the location that you wanted will be granted when in the end there were not enough spots for those who even hit targets Managers coerced employees to quit with tactics including manipulation of ""perception"". Unethical selling on most teams- Some Managers "" leading teams"" in the wrong direction Number inflation = a few people doing well that covers total program targets( huge program gaps that are ignored) High turnover rates","Benefits - Free Food, Cheap Rent",1.0,"""Know What You Are Getting Yourself Into"""
352,AT&T,Very strict on breaks and lunches,"Benefits, shift schedules, managers are nice",2.0,"""DMDR"""
353,AT&T,-Did not feel any teamwork. -Quotas from the second you walk in the door. -other managers not willing to help,Made a great network Learned a lot about sales,2.0,"""Client Solutions Executive B2B Program"""
354,AT&T,Poor work/life and high turnover,More benefits offered then other companies,4.0,"""Longevity"""
355,AT&T,long hours and long days,"have fun with coworkers, make sales",4.0,"""ATT"""
356,AT&T,Middle management too worried about numbers vs customers,Get to work in different places,3.0,"""It’s a job that pays the bills"""
357,AT&T,Not much training available to us.,Solid benefits and chance for advancement,5.0,"""Good company and good benefits"""
358,AT&T,Money and Benefits,Stressed and management the want you to sell sell,4.0,"""Hshdjjfjfkfk"""
359,AT&T,I had no issue's No compliant,Good benefits paid time off,4.0,"""Great company"""
360,AT&T,Lack of general directions and constant surplus,Good overall organizational structure and worker compensation,3.0,"""Company in general"""
361,AT&T,Always felt like I was being watched,"Great pay and benefits , free gym",3.0,"""Fun, but stressful, enjoyed the learning experience"""
362,AT&T,Pay scale is not that great,Health care Paid Parental Leave PTOs Tuition reimbursement,5.0,"""AT&amp;T engineer"""
363,AT&T,"Hub-centric. Outside of HUB cities, it is more difficult to move around.","Benefits, culture, ability to experience new positions/roles",5.0,"""Not the MaBell of old"""
364,AT&T,Little growth available without moving to a central hub downsizing of teams and resources minimal budgets available with higher stress on results culture shifting away from collaborative to individualism benefits becoming less competitive (higher prices on health care costs),Work Life Balance Good immediate co-workers Semi competitive pay for the area,2.0,"""Getting Harder &amp; Harder"""
365,AT&T,We definitely have to do more with less.,Flexibility. They are serious about continuing education and provide multiple resources to management. The EG’s are also great resources.,4.0,"""Management"""
366,AT&T,Technology Development Program structure needs improvement,Great for data engineering and data science,4.0,"""Great Telecommunications Company"""
367,AT&T,"Long hours, poor staffing, far too much stress on employees to hit sales goals that are CONSTANTLY changing, always felt like they want you to trick customers or swindle them.","Good pay and decent raises, commission, good benefits (if full-time), easy to learn with their trainings. UNION.",2.0,"""Too Stressful"""
368,AT&T,"Career growth is very dependent on who you know, not necessarily qualifications",Large Company with lots of business units Great Benefits,3.0,"""TELESALES Representative"""
369,AT&T,It's a large corporation which means sometimes things don't work as quickly as one would like.,Great work environment with great benefits. Have ability to grow and learn new skills.,5.0,"""A career not just a job"""
370,AT&T,"if you want to get promoted, and even if you are qualified , it is who you know , not what you know, micro management is total failure,if you want to apply for another job requirements are impossible, they want you to know everything !!!!!","health insurance , discounts , the name of at&amp;t on my resume nothing else",2.0,"""hard to show your quality"""
371,AT&T,Work life balance is tough,Able to move all over the country,5.0,"""Great company if you have a degree"""
372,AT&T,"Layoffs, too much down time, not enough work, training",Work outdoors meet new people and make customers happy with the enjoyment of watching television,4.0,"""DirecTV"""
373,AT&T,Waves of layoffs in 2018 and 2019,Excellent opportunities for education. Challenging assignments. Good diversity and inclusion.,4.0,"""AT&amp;T - great for education   but waves of layoffs"""
374,AT&T,Union job - capped by bargain agreement on pay. Depending on what area in the country you live with the company. Opportunity to advance currently is very limited. Could change in the future.,Union job - guarantee 8 hours a day. Company provided veh and tools. Start from home. Each day is its own day. While job duties are the same. Each job carries it own uniqueness. Makes for a never a boring day.,4.0,"""Solid job"""
375,AT&T,"Low pay, long hours, unrealistic sales goals","Fun environment, cool tech, good co workers",3.0,"""Its good for high school kids"""
376,AT&T,Expensive first minth bill leads to many escalations,Very easy work and decent pay,5.0,"""Awesome job"""
377,AT&T,Honestly my experience has been terrific.,Very fair with employees. Many challenges and opportunities.,5.0,"""Great place to work"""
378,AT&T,"competitive and stressful work, not an environment for everyone",Great culture and growth opportunities,5.0,"""Great Program and Great People"""
379,AT&T,one weekend off a month,discounts on services and phones,1.0,"""pay"""
380,AT&T,"The company has no focus. Certain metrics come and go, and a lot of skills go unaccounted for.",The benefits are okay for what it offers.,2.0,"""It's decent at best"""
381,AT&T,efficiency stressed and metrics pushed.,good pay and benefits. Safe and fun to work there at times.,4.0,"""Fair pay scale / Safe / weird enviroment"""
382,AT&T,You would get the stink eye if you were part of the union,"Great benefits, Good match 401k, Decent PTO",4.0,"""AT&amp;T great to learn to sell"""
383,AT&T,"corporate does not give a damn about work life balance, they are constantly changing the commission structure, they keep trying to push a dying product.","good money, excellent benefits and vacation",1.0,"""cool"""
384,AT&T,Hard to move up unless your organization has funds for promotions. On-going layoffs.,"Good benefits, employee discounts &amp; vacation days",2.0,"""Hard to recommend..."""
385,AT&T,"Old tools and mindsets, People tend build their own groups","Good work life balance, open for communication",4.0,"""Good but a slow growing company"""
386,AT&T,"No room for advancement, tons of red tape.",Stable work environment with little to no travel.,4.0,"""Decent"""
387,AT&T,"Management is cutting costs, cutting jobs, harming our communities.","Good work, great people, satisfying to put in a good hard days work and get something done.",3.0,"""Once great job much worse now"""
388,AT&T,Management has unrealistic expectations in regards to everything,"Easy money, fun times, great people",5.0,"""Great company"""
389,AT&T,"AT&amp;T is not a great company to work for, no part time options for schooling.","Discount TV, great training, promos",2.0,"""It's just ok"""
390,AT&T,Large company which may seem hard to navigate or change.,The company provides an opportunity to grow and innovate. You are exposed to upper leadership and are in control on how much to challenge yourself. Various positions are available for your choosing during your rotation.,5.0,"""TDP"""
391,AT&T,The company is undergoing a lot of changes- and that can be intimidating but management does their absolute best to keep everyone informed.,AT&amp;T gives you countless opportunities to expand and refine your skills. The culture is based on helping each other grow and becoming a family. The company has events to volunteer and to network.,5.0,"""AT&amp;T is the way to go!"""
392,AT&T,"About everything else. This company is ridiculous. There is obviously a disconnect between the people making the decision and the investors. Once the investors speak, employees lose their jobs. There is also a disconnection between the employees in the files and the people who sit in an office and creat ETC’s for job completion. I don’t really think whoever creates an ETC has ever actually been out in the field. They do not realize the time needed to one, discuss the situation with the customer to actually figure out what is going on and what needs to be done. Two, the actual time that the job takes to complete. Plus, since the customer service department is outsourced as a technician you spend at least half your time apologizing for the mistakes customer service made in creating incorrect work orders. Customer service is only out to make money for the company by any means. Management is beyond poor. They get shipped from location to location without notice and techs are left wondering what’s happening. They have managers who do the absolute minimum and when techs ask for help they get shut out (especially the Irvine yard for DTV. I myself had 5 managers in 3 years).",Benefits are great. Pay is good,2.0,"""Lies upon lies"""
393,AT&T,"No growth potential, poor/nonexistent leadership, constant layoffs and fear for job, lack of satisfaction with work","Flexibility to work remotely, competitive compensation and benefits",2.0,"""Management is very out of touch"""
