,title,rating,pros,cons,company
306,"""Great place to start""",3.0,"Smart, awesome people and great work culture",Work life balance and constant fires,Morgan Stanley
307,"""Worthy Benefits, Behind on Pay""",4.0,"Very diverse and inclusive culture, many on-site benefits/facilities, encourages career growth and movement","Operations salaries are of course disappointing, reluctance to help with relocation costs and a giving a reasonable adjustment to pay scale based on your new costs of living in a different city",Morgan Stanley
308,"""Underpaid, no work life balance, no room for growth""",2.0,"Time off- given lots of vacation days and unlimited sick days Benefits Ability to work from home/ very flexible with appointments etc. Nice building amenities- up to date office space, free coffee/tea, new software Big company benefits such as networking, Lyndia, training seminars","I went through analyst program, was hired 3 levels below people who had less experience than me because they were older. Structure is awful. High turnover and they lose good people because everyone gets promoted at same pace. Aka no motivation to actually work hard and succeed. Unlimited sick days promote bad work ethic, people called out constantly. Pay is way below the standard, and bonuses are not adequate. Can work there for 3 years and still make within 5k of what you started at. Their yearly bonuses for ops are not standard. Lastly, huge disconnect between management and people on the floor. Constantly having to explain to management what you do because they only know the high level idea of what you do. Causes issues when trying to improve processes... again all goes back to not getting paid enough for the amount of work expected.",Morgan Stanley
309,"""Poor management""",2.0,Good starting place for college grad,No real way to move up and grow in your career Management seems to be all for self Baltimore office is very stagnant,Morgan Stanley
310,"""Good Experience""",4.0,Friendly Environment; good coworker; work-life balance,"Operational, redundant and dull work",Morgan Stanley
311,"""None""",5.0,"Good benefits, nice team and culture",tough work life balance. lot of hours,Morgan Stanley
312,"""Good Company""",4.0,Great place to work that offers flexibility,Conshohocken is a bit off the radar for the company as a whole which limits mobility to a degree,Morgan Stanley
313,"""Fair""",3.0,The people are great and the investment in technology is great.,Groupthink and repeating bad ideas from other wirehouses,Morgan Stanley
314,"""Good place to start""",3.0,"Great people, great training program, easy to change roles.","Salary isn’t good, promotions are lack luster, unclear upward mobility path.",Morgan Stanley
315,"""If I only knew""",2.0,Promotes mobility within the firm Good vacation package and paternity leave,work life balance not the best in operations compensation is low compared with competitors,Morgan Stanley
316,"""Work hard and get paid""",4.0,Competitive environment Intelligent coworkers If you work hard and show resiliency you can get far,Red tape greatly affects the time it takes to get people in the door.,Morgan Stanley
317,"""Good Company""",4.0,good people that work there,it takes long hours to work there,Morgan Stanley
318,"""Great company, better career if hired in the right market.""",3.0,Great base pay can be negotiated. Great training program. Great opportunities if you are hired as part of a team or given a team opportunity. Great benefits compared to many other companies.,"Goals increase quickly and if you don't have a good network or clients in line, you can quickly get into trouble. Some markets appear not to have teaming opportunities. Leadership at the national level tend to make it seem like you need a team to succeed. Not a lot of help on the local office level.",Morgan Stanley
319,"""Good company.  back office employment but still involved lots of unpaid overtime (non-exempt employee)""",3.0,"Good reputation, looks good on resume",Layoffs are happening every 2-3 years. Lots of bureaucracy.,Morgan Stanley
320,"""Fixed income Financial Controller""",5.0,"great team, work atmosphere and work-life balance.",not much negative beside wages below industry standards.,Morgan Stanley
321,"""Worst Company Ever""",1.0,There is nothing positive about this place.,Too many chiefs. No accountability and they fee their clients to death. No one wants to take ownership of anything and management doesn’t have a clue what is going on. The systems are old and getting things done at this firm is like watching paint dry. Every single thing at this firm needs to be approved by legal which totally negates the purpose of compliance. Managers couldn’t careless about your career progression. It was one of the most depressing places to work. Current employees are jumping ship at a rapid rate because this firm is poorly run. I wouldn’t recommend this firm to my worst enemy and I would tell clients to seek other financial firms to save themselves money and time.,Morgan Stanley
322,"""NA""",3.0,"Good first year job, good working culture","no work life balance, no career path",Morgan Stanley
323,"""Worst Job Ever""",1.0,Morgan Stanley is a prestigious firm,Morgan Stanley provides zero support to incoming FAs.,Morgan Stanley
324,"""Find someplace else to work.""",2.0,There was nothing good about this company. They don’t care about you. You are just an employee I’d number.,Watch your back. They berate you at every turn.,Morgan Stanley
325,"""great work environment, professional, flexible hours""",5.0,great for college students with finance or economics degrees,i do not have any cons,Morgan Stanley
326,"""Working as a Financial Advisory""",4.0,good money once build up book of business,hard work to build up book of business,Morgan Stanley
327,"""Good company""",5.0,Good company culture and benefits,long hours and traditional finance offices,Morgan Stanley
328,"""Great employer""",5.0,Great culture and great colleagues,can get bogged down by bureaucracy sometimes,Morgan Stanley
329,"""Great place to work""",5.0,Very paternal culture with awesome benefits,People tend to stay so its hard to move up without being proactive,Morgan Stanley
330,"""Amazing""",4.0,"strong culture, motivated management, realizes the importance of teams","long hours, demanding and challenging, terrible office space",Morgan Stanley
331,"""Great company, great work environment""",5.0,"Very professional work environment, lots of great people to work with","Take this as a pro or con, your performance is based entriely on you",Morgan Stanley
332,"""Review""",3.0,Good people to work with,Did not have enough support staff,Morgan Stanley
333,"""Its ok""",2.0,Company name on resume is nice,Promotions is based more off knowing people higher up rather than credentials,Morgan Stanley
334,"""Laid back fun environment that gives you opportunity to grow""",4.0,The culture is pretty strong. Office is young and ppl are welcoming/friendly. You can be successful if you play the game right. Big name helps on the street,"Once a year promotion eligibility coupled with stringent “time in role” requirements, leads to the loss of a lot of good talent. Ppl leave for pay bumps at other firms",Morgan Stanley
335,"""Starting place""",4.0,Great learning experience with high level clients,No clear path for Csa after a few years,Morgan Stanley
336,"""Vice President in IT""",4.0,The Culture is great IT Environment is matured and automated,Salaries compared to the market seems low,Morgan Stanley
337,"""Expect to grow!""",4.0,Great people. Challenging work. High expectations. Growth opportunities.,Technology advancement is not where it should be.,Morgan Stanley
338,"""Great company, but really depends on team and area""",4.0,"Working with nice and smart people, generally speaking. Focus on internal mobility, making it easier to take advantage of opportunities to move to different departments or offices across the globe (I worked in NY and Hong Kong)","Its finance, hours can be tough. Heavily dependent on the market, layoffs are pretty common Every team/department/division has its own culture, so people can have vast experiences",Morgan Stanley
339,"""Time off""",5.0,"Very flexible with hours. Accommodating for working parents. Opportunities to work from home a few times a week, or come in early/late if needed to.",2 weeks mandatory time off.,Morgan Stanley
340,"""Finance""",4.0,Had great teammates and learned a lot.,Annual salary increase is not good.,Morgan Stanley
341,"""Analyst 3""",3.0,"challenging, good PTO, chill workplace (Baltimore office)","people in FO are exactly what you expect from watching Wolf of Wall Street, HR unhelpful in development",Morgan Stanley
342,"""Temporary Internship/ Financial advising and consulting experience""",5.0,"Brand recognition, Positive work environment, experienced industry professionals, knowledge of the business",Lots of down time when it is slow/ assistant work/ no licenses,Morgan Stanley
343,"""It’s ok""",2.0,New and nice office space,Not that I can think of,Morgan Stanley
344,"""Good company""",4.0,Good technology. Good training.,Not really encouraged or help yp grow within position. If advisors find a good associate they will try to keep you in this role removing opportunities for other positions.,Morgan Stanley
345,"""Under-paid.""",3.0,Great culture / work life balance,Swverely under paid forcing you to leave to get what you deserve,Morgan Stanley
346,"""Exactly as expected""",4.0,Lots of exposure Working with the best companies and senior people,Extremely time-intensive; you'll only be working,Morgan Stanley
347,"""good place to work love it""",5.0,lots of fun stuff to clean,sometimes there are big messes,Morgan Stanley
348,"""Associate Experience""",3.0,good deal flow at the company,long working hours due to number of deals,Morgan Stanley
349,"""Don’t work there""",2.0,Nice coworkers and good clients,They don’t care about employees,Morgan Stanley
350,"""Overall meant for older employees""",3.0,Company benefits such as gym in building Travel discounts,Mostly cater to older employees. New employees must adhere to culture that is stuck in 90s and not modern. Dont believe in flexible schedules or a flexible workplace (working from home is frowned upon),Morgan Stanley
351,"""Morgan Stanley, get in and get out""",3.0,A lot of knowledgeable employees to learn from. Some management teams are better than others.,Toxic environment. Some managers exploit good employees for their own benefit. Managers love “Yes Men”. Employees eventually leave for lack of pay and promotions.,Morgan Stanley
352,"""Analyst""",5.0,"Top Reputation, Excellent Team, Advanced technical software",Salary and benefit is not very great,Morgan Stanley
353,"""Great Company""",4.0,Work Life Balance is recognized,"Management changes frequently, Employees feel the changes which are at times like a divorce",Morgan Stanley
354,"""Refreshing change from independent financial planning firm""",5.0,- Part of a beyond successful team - Tons of resources - Career Growth,- Big corporation hoops - Very strict on 'selling away' - Average base pay,Morgan Stanley
355,"""enjoyable""",4.0,the team was enjoyable to work with,there was a lack of adequate training,Morgan Stanley
356,"""good to work, no life work balance.""",4.0,"good technology utilization, lot of data for analysis.","have to stretch long hours, no basic pay rise.",Morgan Stanley
357,"""Overall good employer""",4.0,"Technology really helps make work efficient and keep clients engaged. Great work if you like interacting with people. People are nice, some place feel more corporate-like... you’re lucky if you get to be in a branch that operates like a family. Advisors care about their assistants.","Your growth as a professional is dependent on the performance of your financial advisors. Teams with more assets offer more upward mobility. Back end office can be difficult to work with, you’d have to battle your way through to get things approved. Job can be very demanding and stressful.",Morgan Stanley
358,"""Great workplace and coworkers, but tough heirarchy""",4.0,-Great collaboration and exposure to upper management -Great benefits,-Work can be mundane -Organizational structure can feel disconnected at times -Can be hard to stand out as an analyst -pay is lower than industry standard,Morgan Stanley
359,"""Not the Highest ROI""",3.0,- Great space for getting your foot in the door and one can enter bronze occupations as an existing opportunity,"- Management depending on who is your manager and Executive Director, I must say they do not have you in their best interest. Keep all your goals embedded mentally.",Morgan Stanley
360,"""great company but need to be in right team""",3.0,great firm good culture great benefits - 4 week paternity,very political need to have someone watching your back,Morgan Stanley
361,"""Wealth Management Technology""",3.0,Recently - pros are yet to be determined.,"If you are not from a certain fraternity - don’t bother joining. It is used to be career, but now it is reduced becoming just a job. Culture has eroded in last 5 yrs.",Morgan Stanley
362,"""Good for mothers""",3.0,There is Good work life balance,Little room for career development,Morgan Stanley
363,"""Wealth Management""",5.0,The best wealth manager around. They really care about the clients and there is unlimited potential as an employee. When the markets are good they are willing to invest a lot into their employees with training in New York and elsewhere.,"Not much support for starting up. You are really on your own and must be a very high performer to meet the monthly requirements. IF you can make it, it is the best job in the world.",Morgan Stanley
364,"""Terrible experience, if I could rate zero stars I would do so.""",1.0,"Cannot honestly think of anything positive to say about this company, sorry",I had worked out my problems with local management but HQ decided I had to be discharged even though I still received my full unemployment from the state which means they agreed with me that there was no final offense. MS also unnecessarily reported my minor infraction to FINRA who then had to issue me a Cautionary Letter which is like a slap on the wrist does not need to be listed on my U4 as it's not a client complaint or anything illegal but in this politically correct environment no one will hire me now. I'm having to change industries which at my age makes an already difficult situation even harder. I thank this company every day for ruining a perfect work record & making my job search a living hell.,Morgan Stanley
365,"""Not the best""",3.0,Flexible to allow employees to work from home,"A big company with good earnings, but constantly laying off employees to reduce expenses, but at the same time they hire.. it’s a company that does not appreciate the work done from valuable employees, it allows for annual uncertainty in one’s future",Morgan Stanley
366,"""A great place to work""",5.0,"Morgan Stanley is among one of the best Investment Banks on the street. Not only it has a great work environment, the management takes the time and effort to cultivate the people in the firm. Everyone is very professional and work as a team.",There isn't really much negative about the firm.,Morgan Stanley
367,"""Disorganized and poor leadership""",3.0,1. Name recognition 2. Most people are friendly and willing to help,"1. Firm strategy focuses primarily on share prices, which means some decisions may be made at the expense of employee and overall efficiency. 2. Rigid and slow in adopting better practices. 3. In some groups, managers would hire people from prior company and did not bother to integrate with the existing team members.",Morgan Stanley
368,"""Great company""",3.0,This company has a great culture.,Management tends to stretch employees as much as possible.,Morgan Stanley
369,"""Great Employees...Limited Growth Opportunity""",2.0,"vacation, benefits, smart people...that's about it.","extremely low pay, no growth potential, understaffed, no bonuses.",Morgan Stanley
370,"""Operations Hit or Miss""",4.0,"Work Life balance, volunteering opportunities,",bad management can ruin a good job,Morgan Stanley
371,"""Good place to start but alot of red tape""",4.0,Huge bonuses Great work life balance,Upper management not engaged day to day,Morgan Stanley
372,"""Director""",3.0,Learning is available all the time,Salaries don’t move much so that stinks,Morgan Stanley
373,"""The people are the difference""",5.0,"First Class salary, benefits, clients and co-workers",Make sure it's done right the first time. More bureaucratic now due to government regs,Morgan Stanley
374,"""Only if I could give negative rating.""",1.0,NO PROS AT ALL. very bad experience with the company,After interning with them for 9 months I was told I'll be hired as full time after graduation. I was laid off within 2 weeks after starting my full time because they found another candidate to replace me who did not require visa sponsorship and I was laid off. Bottom line they were only using me till something better came along. Not at all professional.,Morgan Stanley
375,"""Good program, needs more branch support""",2.0,"Flexibility &amp; work-life balance, Great benefits, Insight on all branch operations","Program was relatively new and unorganized in my branch, lacks diversity in management roles",Morgan Stanley
376,"""Nice Until""",3.0,"Great atmosphere, very diverse culture","Not family friendly, no work family balance",Morgan Stanley
377,"""Good place to work""",4.0,People People People People People,Lack of opportunities Or Diversity,Morgan Stanley
378,"""Political but some good people to learn from""",3.0,Some strong leaders and smart people to learn from,"Highly political and bureaucratic Long promotion cycles, based on time-minimums rather than merit",Morgan Stanley
379,"""Analyst""",3.0,You are working with very smart coworkers,"Depending on group, it could be very demanding",Morgan Stanley
380,"""overall feeling""",5.0,"intensive working pressure, learn so much",working hours is a lot than expected,Morgan Stanley
381,"""Good culture. Good technical people.""",4.0,Collaborative and generally down to earth people. Good work-life balance.,Zero salary increase. Hard to get promoted. HR is a pain to deal with.,Morgan Stanley
382,"""Analyst Working at Morgan Stanley""",5.0,great people and culture to be part of,cutoffs happen out of nowhere,Morgan Stanley
383,"""No work life balance but great learning experience""",2.0,Morgan Stanley have a good technology stack. You get to learn a lot as compared to other financial companies I have worked before. Some of the teams have a very competitive culture so you get to work in a fast paced environment and you get visibility.,"No work life balance Work is not properly divided, so sometimes you find yourself with lot of work, you get constantly pressurized. You don't get paid for long working hours &amp; working on weekends.",Morgan Stanley
384,"""Competitive""",4.0,- Learn a lot - Macro perspective - Prestige - Competitive,- Hours - Not a collaborative culture,Morgan Stanley
385,"""An Honest Review from a Long Term Employee""",1.0,"Excellent company gym with onsite health clinic, the department tends to encourage academic pursuits and certifications for one’s betterment, the learning experience especially for junior people is good","Extremely political atmosphere, nepotism throughout the department, long hours for minimal gain, face time is basically mandatory, compensation rarely tied to firm performance and mostly tied to likability from your boss, inept coworkers, extremely poor technology, numerous and seemingly random layoffs throughout the year, the loudest and most obnoxious voices will drown out reasonable people. Be prepared for PTSD after you eventually leave",Morgan Stanley
386,"""Fast Paced, Low Pay, Lousy Training""",3.0,"- 20 days of vacation, 7 sick days - Nice view from the office and nice area to take a walk in - Good name on resume","- Must take 10 consecutive vacation days at a time - Pay is very low. Everybody is underpaid. MS doesn't even reimburse for expensive parking. - Too many temps utilized - High attrition rates and reorganization of teams - Training is pathetic for such a high stakes job. Very hard to get a high level view of the business when there are so many buttons to click and NY constantly chasing you. - No work events (no holiday parties, on-site events, team building activities) - The facilities themselves are terrible. Restrooms don't have soap.",Morgan Stanley
387,"""Associate review sales and trading""",3.0,"Great people, firm reputation is strong. A lot of people to learn from.",Underpaid and tough work environment,Morgan Stanley
388,"""Great experience""",3.0,its a good place to gain a lot of experience in important skills you can use in other jobs outside of finance,the work load and miscommunication among staff can be overwhelming,Morgan Stanley
389,"""No Automation, large empire building..""",1.0,Good hard working employees that put their trust in their performance.,"Extensive hires to meet Exec. Dir.'s agenda of having large team of reports enabling their advancement. This is followed by reduction in staff, thus presenting to Sr. Leadership cost savings to further support personal advancement agendas. No automation in mind because it would defeat building a large team. Too many unnecessary manual processes.",Morgan Stanley
390,"""OK""",3.0,"They care a lot, keep you happy","Too long hours, not neccesariy the best",Morgan Stanley
391,"""Great work life balance""",5.0,Work life balance is great.,Not much opportunity for growth,Morgan Stanley
392,"""Great company to work with. Management needs some help!!""",4.0,A positive environment to work in. Excellent learning opportunity!,Very poorly managed! Extremely politically biasedly run!,Morgan Stanley
393,"""Vice PResident""",3.0,"Good benefits , Salary , Vacation and perks","Long working hours, not that transparent in some divisions.",Morgan Stanley
394,"""Very difficult""",4.0,"Good benefits, good pay, lunch almost everyday","No direction, very high fail rate, very little support",Morgan Stanley
395,"""Great company""",5.0,"Great benefits ( medical, financial, legal and leisure), Volunteer opportunities, Salary based on experience however that depends on the group you are working for. Great people to work with.",Very fast paced environment,Morgan Stanley
396,"""Tech at ms""",4.0,"Work-life balance, sense of community, competitive salary, opportunities for growth and innovation","Slow to adopt innovative technologies, infrequent promotions",Morgan Stanley
397,"""Pretty standard corporate office, not great, not awful""",3.0,"Good benefits, community involvement, good co-workers.","Never give more than the standard 1-2% raise, detached from HQ in NY, open office floor plan is tightly packed (zero privacy and very loud atmosphere)",Morgan Stanley
398,"""great company, great benefits and pay and like the culture""",4.0,"free food, great pay, good location",can be high pressure at some times,Morgan Stanley
399,"""Great Place""",4.0,"Collaborative environment, moving towards an innovative delivery method",Decisions take a while to be made due to the number of areas in the firm that need to align.,Morgan Stanley
400,"""Great Company Culture""",3.0,"Benefits, great people and great company culture with lots of opportunities.",It is very hard to get promoted,Morgan Stanley
401,"""Good place""",4.0,Good place to learn Time off,Room for growth Politics Certain people are favores over others Performance was not always rewarded correctly,Morgan Stanley
402,"""Engaging and Challenging work""",5.0,Very fast paced work environment that helped me grow,At times challenging to do client facing work,Morgan Stanley
403,"""Great Place to Get a Start in Finance""",5.0,"Great deal flow - awesome for exposure Good training and technical skills Internal mobility is a focus if you are a top performer. There are designated programs Nice facilities and especially basement gym CEO has a reasonable, balanced approach to the industry",Lots of long hours (not different from other IB shops) Bonuses are not particularly good compared to street,Morgan Stanley
404,"""Team is key""",4.0,hours are good; healthcare options are average,management is rough at certain branches and the firm relies heavily on your team to match compensation. you could easily make far less than your peers if you are stuck on a stingy team. management also has freedom to move you among teams without your consultation. very high turnover,Morgan Stanley
405,"""Admin Assistant""",5.0,Little to no work ever,no growth. hr culture is very caddy,Morgan Stanley
406,"""Good Company""",3.0,"Good Work Culture , Good learning opportunities","Random Reorgs, Senior management can be better",Morgan Stanley
407,"""Not encouraging innovations in technology""",1.0,Good company and good benefits.,"Leadership is focused on only revenue, not people.",Morgan Stanley
408,"""quant in ms""",3.0,"Good salary, flexibility in work","strong hierarchy, doesn't give value to tech teams",Morgan Stanley
409,"""They Protect Abusive and Harassment as long as you produce profit""",1.0,"after 5 years you get 5 weeks of PTO, the only problem is that you are never allowed to take any",Abuse and Harassment is allowed and even condoned as long as the offender produces enough money for the bank.,Morgan Stanley
410,"""Decent Work Environment, Moderate Hours for the Industry""",3.0,Get thrown into difficult projects immediately,"Tense work environment, feeling of distance from the business",Morgan Stanley
411,"""Working for over 5 years""",3.0,Excellent suite of technology stack . Employees seem very dedicated in general . You will find plenty of time to learn and “survive “ even if you are raw on some skills . Upper management has vision,"Very poor , selfish middle managers .all over the floors .Incompetent to lead teams , and carry the vision set by upper management . No career path for tech-oriented folks",Morgan Stanley
412,"""Good Culture, needs better leaders and better pay""",3.0,Great culture and opportunities to network.,It's clear that their standards for promotion are not the same for everyone. I got a promotion but it was clear the extra work I had to do to get a promotion that someone else got only because they have been with the firm for a while and not based on any other merit. They also underpay us in comparison to other salaries in the industry,Morgan Stanley
413,"""Very Happy""",5.0,"Morgan Stanley is a top notch place of employment. It is refreshing to work for a company that means what it says. We are encouraged to give back to the community and participate in volunteer efforts. We are permitted the time to do so. My boss treats me like an adult, I get my work done and am well respected. I have never been happier at work.",I have to pay for parking.,Morgan Stanley
414,"""Upper Management needs some work""",3.0,Exposure to many different products. Hours were okay.,Poor senior management. HR is helpless. Managers need more training. Not enough focus on internal growth.,Morgan Stanley
415,"""OK firm""",3.0,nice people good work life balance,low efficient from IT slow paced,Morgan Stanley
416,"""Great Experience""",5.0,"Got to listen in on conference calls, meet with different teams","Slow paced work environment, lack of feedback",Morgan Stanley
417,"""Not a lot of learning, reasonable hours""",2.0,Reasonable hours There are some good people,Growth opportunities are limited Pay raises are only adjusted for inflation,Morgan Stanley
418,"""Good place to work""",4.0,Treated with respect by peers and management,Tough to advance in the company,Morgan Stanley
419,"""Cold Calling""",3.0,The majority of the people were nice. It is a good professional environment.,Not what the ad for the internship described. All I did was cold call prospects for 2 financial advisors 3 hours a day for 3 days a week. There wasn't any learning of the business other than cold calling.,Morgan Stanley
420,"""Good people but stuck in its ways""",3.0,good people to work with,"rigid promotion schedule not necessarily based on merit, but on time served",Morgan Stanley
421,"""Bad pay. Bad experience. No value for people""",1.0,Really nothing. Pay is so far behind the curve unless you are a rainmaker,Everything - particularly horrible communication and very bad talent decisions,Morgan Stanley
422,"""Great place to work""",5.0,"Diversity, supportive and great management. Also great benefits.",Heavy work and no work at home option,Morgan Stanley
423,"""forced by glassdoor in order to read other reviews""",3.0,"nice building, coffee at 5 am, monthly birthday parties","uniforms, the office next to mine had a better view",Morgan Stanley
424,"""Solid place to work""",4.0,"Good Culture, Solid Networking Opportunities, Exciting Work Environment",Cheap Pay Audit Department needs better guidance and should encourage mobility,Morgan Stanley
425,"""Great place to work; experience is team dependent""",4.0,"Strong management team, great resources, smart people","Experience can be team dependent, a lot of red tape",Morgan Stanley
426,"""Collegial environment""",4.0,Collegial environment. Very team oriented.,"Compensation is low compared to other firms. If your role is not identified as an MD role, you may plateau.",Morgan Stanley
427,"""Great company with great culture""",5.0,"High quality people - very smart, hard-working, but also generally nice as well Collaborative culture that values intellectual curiosity Strong leadership Good benefits",Up or out work environment Like all banks when there are downturns layoffs happen and some very talented people end up leaving because they were in the wrong role at the wrong time Like all banks work life balance can be a challenge,Morgan Stanley
428,"""Great culture with smart and driven people""",5.0,- Great culture with people who are passionate about technology and doing the right thing. - Lots of opportunities within Technology and internal mobility is common and encouraged.,"Common challenge with Wall street/financial sector: quite a bit of regulatory, compliance, and related work activities",Morgan Stanley
429,"""There’s good and there’s bad, as usual, same large financial service firm issues""",4.0,Mostly very decent people and a lot of resources available to get the job done.,Financial advisors are given too much leeway and not held to the same rules as other employees. I was made promises when I was hired that were not kept. Disappointing.,Morgan Stanley
430,"""Not suitable for long term""",3.0,Lots of automated tools to help with work.,No more or negligible bonus at year end.,Morgan Stanley
431,"""Luck of the draw for what team you’re on""",4.0,A lot of young people. Flexible for working from home and work life balance,You can be put on a horrible team which makes you not enjoy your day to day,Morgan Stanley
432,"""Local Management Undercut by Regional Management""",2.0,"I had one of the best managers of my working career. She was kind, compassionate, and encouraged personal growth. Co-workers were eager to help and essential to the learning process. Work could be very interesting and challenging.","Excellent manager mentioned above was overworked, driven to tears, and quit, during a transitional period. Regional management was incredibly poor after transition, disillusioning local workers. Worked closely with Financial Advisors, some of whom would barely work (2-4 hours a day), had little understanding of my job, despite being hyper critical and having unreasonable expectations. Some of them had business practices that made me question their ethics as well. That being said some of my FAs were kind, understanding, hardworkers, who had ethical business practices. Some managers were also in producing positions, which created clear and obvious conflicts of interest.",Morgan Stanley
433,"""Still stuck in the past""",2.0,Decent benefits Global platform Excellent networking opportunities Excellent opportunities for veterans and women,"Terrible management Management heavy in terms of numbers Non-gender Diversity is completely lacking Heavy on bureaucracy Senior officer women who are only kept around because they are women, and who add little value.",Morgan Stanley
434,"""A great place to work""",5.0,"Great colleagues, important work, enjoyed working there",No downside I’m my experience,Morgan Stanley
435,"""Awesome place to work""",5.0,"Open door culture, Friendly coworkers","Repetition of tasks, small cafeteria",Morgan Stanley
436,"""Meh""",1.0,"Great environment, lots to learn","toxic corporate politics, lots of manual process",Morgan Stanley
437,"""Great first job in finance industry""",5.0,I was a new hire into the financial advisor associate training program. I studied for my licenses and got all the support I needed. The firm is is a large investment bank and they offered in depth product training and had specialists available to assist with any kinda of client need. I still greatly admire the company.,Unfortunately not the greatest company to build a financial advisory practice at. The business model was more appropriate to serve the needs of very high end clients. The clients who I would end up serving were more the average middle class type of retail clients. These clients were my friends and family and former co workers and people in my network. I didn’t have access to many of the types of clients who Morgan Stanley was seeking when I worked there and they didn’t offer much support in building a practice.,Morgan Stanley
438,"""good place""",3.0,good location no nonsense free coffee affordable gym,No other benefits Only salary less leaves,Morgan Stanley
439,"""Hectic Culture of Fear""",2.0,"The badge -- you are at Morgan Stanley. If you like to be around younger people -- this is like high school, age-wise.","The management is addicted to docile Indian laborers. Management is dis-interested in your strengths or your career development. Their ideal employee is a robotic creature devoid of any interests, fast, doesn't have any new ideas, doesn't ask any questions. Management is not secure or very competent and actively competes with sub-ordinates. Management is addicted to their personal cult which comes easy with Indian laborers but is weird for the few Americans that are hired. You didn't go to college for this - steer clear.",Morgan Stanley
440,"""MS Review""",3.0,"Great people, good IT infrastructure.",Often cost cutting. Many opeations roles are moving out of New York City and the pay for the same roles in other cities is much lower,Morgan Stanley
441,"""Well intended good bank in hands of capable CEO""",4.0,People can be a lot of fun You can get ownership early on Perks are great,It can be a lot of hours Hard to move internally Slow to move,Morgan Stanley
442,"""Solid place to work overall""",4.0,Great overall culture and people,Not many to write about,Morgan Stanley
443,"""Morgan Stanley is a good firm overall but some teams are terrible.""",3.0,Good work life balance and some good peers,Too much politics/BS. Promotion does not base on your performance.,Morgan Stanley
444,"""Good Place to Start Your Career""",4.0,Gives you a lot of responsibility,The hours are long and can be draining.,Morgan Stanley
445,"""Great Learning Experience, with Excellent Benefits""",4.0,"Strong, structured teams Hands on experience Intense workload",No work life balance Long hours Intense work,Morgan Stanley
446,"""Great company High Talent""",5.0,Great talent at all levels. Well compensated.,Health insurance is the worst I've ever had. No copays.,Morgan Stanley
447,"""Great Experience""",5.0,I got to work with some extremely bright people here. There was plenty of opportunity to take on projects or responsibilities as long as you put out quality work.,Pay was regularly a point of contention.,Morgan Stanley
448,"""Internal Tech quite good""",5.0,"Morgan Stanley is a very engineering focused firm, maybe a bit too much (in the sense of 'not invented here') but compared to most Banks on Wall Street it isn't afraid to make tech bets","The tech teams are leaner than they used to be, makes some of the internally developed tech harder to support.",Morgan Stanley
449,"""Lots of work, learned a lot, low pay""",4.0,"Great mentors, good resources to learn from and advance knowledge",Pay was below what I thought would be reasonable,Morgan Stanley
450,"""Great place""",5.0,Slow start with quick acceleration once production.,none great place to be at.,Morgan Stanley
451,"""Good company to your start career""",4.0,-employees are not stuffy or overly pretentious as in other banks -intelligent and personable colleagues -great benefits and access to a lot of discounts around major cities -highly regarded firm amongst the industry -the firm is working on being more innovative and trying to attract young talent (which is an overall problem for the entire Finance industry vs. tech),-bureaucratic /political -promotions depend heavily on division/manager; not very clear on the career mobility timeline,Morgan Stanley
452,"""Wealth Management has growing pains""",3.0,"Supportive coworkers, great intentions and goals","Surprisingly lacks resources, everything moves slowly, financial advisors are the most important part of the business",Morgan Stanley
453,"""Model Review Group""",3.0,Easy job. Lots of free time.,No future prospects. Nobody cares about your opinions.,Morgan Stanley
454,"""Challenging workplace""",3.0,Excellent benefits and professional environment,Difficult workplace and clashing management,Morgan Stanley
455,"""good work orgnization""",4.0,Positive work culture and better work life balance.,Adaption of open source tools and technologies can be improved.,Morgan Stanley
456,"""Great Company""",4.0,Great group of people that work there. MS is super diverse and there are many perks working for a large bank. Comfortable work-life balance,"Slow growth, but it's there. I don't like how long it took me to go full time (1 year) and that's usually how long it took for my former colleagues.",Morgan Stanley
457,"""The Truth""",5.0,"The culture is perfect, family/homely type. Everyone on your team has your back.",Terrible Compensation. Company does a terrible job with Employee motivation and comp is the reason for this.,Morgan Stanley
458,"""Analyst training, good culture""",4.0,"accomplished senior folks, good on resume, opens up opportunities","can be long hours, stuffy, highly replaceable at junior levels",Morgan Stanley
459,"""Good company to work in""",4.0,Flexible schedule to work from home,Work long hours some days,Morgan Stanley
460,"""Best To Be On A Team""",5.0,"Great people, culture, reputation and resources. Emphasis on diversity so if you are a woman or minority this is helpful for being hired. Each branch has its own culture. Great benefits.",3 year program training program is difficult with benchmarks. Best to be on a team. Choose wisely if you do team up.,Morgan Stanley
461,"""Great Foot in the Door but not much direction""",3.0,Access to Morgan Stanley platforms and research. Learn a lot about the wealth management industry. Good company name on resume well respected.,"Everyone is busy, very reactionary job, feel like your an order taker from the financial advisors",Morgan Stanley
462,"""Good company""",5.0,Good company for anyone working,"Good company , employees take wrong benefits.",Morgan Stanley
463,"""Lovely""",5.0,"Love it, it's really great","None really. For now, at least",Morgan Stanley
464,"""Very Corporate""",4.0,"Good Salary, Opportunity to Grow within the company","People are there just to work, Not a very Friendly Work Environment",Morgan Stanley
465,"""Great Company for working parents""",4.0,Able to work from home,Big cuts in employee perks and compensations.,Morgan Stanley
