,company,cons,pros,rating,title
241,Amazon,Work life balance can also be bad (depending on your team),"Comp, Workplaces and Work life balance are great (depending on your team)",5.0,"""Team dependent"""
242,Amazon,I have no Cons at this time,It is a great place to work.,5.0,"""Review"""
243,Amazon,not many hours available unfortunately,fun place and easy schedule,5.0,"""good lace to work"""
244,Amazon,- 401k match is poor - PTO/vacation policy is poor,"- Competitive salary - Very bright coworkers - Work hard, play hard mentality - Huge investment in employee skills",5.0,"""Love the Customer Obsessed Culture"""
245,Amazon,Please ease the onboarding experience,"Working for Amazon is great. Provides an opportunity to utilize experience, career growth, great opportunities and financial security.",5.0,"""Amazon Rocks"""
246,Amazon,"Negative culture, Senior management disconnect","Great healthcare, Competitive wages, skill development",4.0,"""Manager"""
247,Amazon,"This work is not necessarily easy, and is very physical, so it's important to keep yourself healthy, and in good shape. On the positive side, this job can also work in your favor, to do that.","Like the army, it's a ""be all you can be"" situation! There are many opportunities for growth and advancement, which are available for anyone with motivation.",4.0,"""Amazon is a great place to work!"""
248,Amazon,too busy at whole foods store for prime now shoppers,"401k with 50% company match, $15 starting salary",4.0,"""good pay and retirement benefits"""
249,Amazon,Managers did not care that another employee kept throwing packages even after a black eye,"Great Pay, easy interview,",4.0,"""Great Pay, Poor Management"""
250,Amazon,80 hours with paychecks looking small compared to how much you work Continuous turnover of Operations/AM managers constantly the extreme production rates you must meet even its unrealistic with labor being tight,Great benefits that are easily worth sticking around for Being able to move to good jobs if you're under the wing of a AM if you're lucky Meeting different types of people 95% tuition help after 1 year of continuous employment,3.0,"""Big Company/Easy to drink the tech koolaide"""
251,Amazon,-Difficult interviews -Information delivered through a firehose,-Extremely proactive recruiting team -Quick feedback through entire interview process -Great onboarding process -Very competitive salary -Great relocation package -Great benefits,5.0,"""Great Hiring and Onboarding Experience"""
252,Amazon,Nothing is bad about working at amazon,Love it and everything about the job,5.0,"""Great Job"""
253,Amazon,Management lack responsibility and moral,Pay was good and shift,5.0,"""Good"""
254,Amazon,standing for ten hours and repetitive movement in some departments,"benefits medical, vision, dental and school accommodation",5.0,"""a great steping stone in makling a career"""
255,Amazon,"standing, breaks, salary, employees, managers","excellent company, hours, company, managers, employees",5.0,"""great"""
256,Amazon,This place will cause more stress than should be allowed in a lifetime!,You can learn as much as you want as long as you are willing to put yourself out there. Can get involved in a lot of projects and pretty easy to switch teams internally.,2.0,"""Great place to learn but not good long term"""
257,Amazon,Advancement opportunities felt challenging to get or elusive unless you knew the right people. New software application used to complete a task felt significantly inferior to older application in daily work 'on the floor' - debatable whether it was worth the savings in fees for license/usage rights.,"Benefits at the company were respectable and pay was decent for warehouse work, which helped keep me in shape. Safety a high priority on the job. Training was mostly effective overall. Culture felt positive in general.",4.0,"""Warehouse Associate - Good place to work especially if you live nearby"""
258,Amazon,High turn over rate causes issues with training.,Contestant change with opportunities to travel and train.,4.0,"""Amazon Technician Level 3"""
259,Amazon,Cannot think of any Cons.,"Absolutely love company, people and everything about it.",4.0,"""Awesome place to work"""
260,Amazon,Management is very biased &amp; unprofessional. No structure. Overall culture is terrible.,opportunity for OT during peak. Able to move up quickly.,4.0,"""Easy Money"""
261,Amazon,"Favoritism, and hard workers are always to seems pushed harder to cover for those who doesn’t work. Managements are young and seems chatting while we work hard.",Great place to get paid and work out. Friendly coworkers and managements. You don’t get fired for not working hard. Only have to be careful to,4.0,"""Great work out"""
262,Amazon,Constantly dealing with more malingerers than you are actual patients.,Decent pay for the position.,4.0,"""Pros and Cons"""
263,Amazon,"After the 4 years when your innitial stock runs out, your pay will dip significantly. Also lack of work life balance",Great pay and lots of Mobility and opportunities,4.0,"""It’s what you make of it"""
264,Amazon,20 minutes a week bathroom time separate from your breaks/lunch.,"Amazon is a wonderful place to work as far as call centers go. Great benefits, supportive staff, all the opportunities for growth and development.",4.0,"""Call Center dream"""
265,Amazon,Very bad timings and the place was crowded,They had good benefits for new hires.,3.0,"""OK place to work"""
266,Amazon,"micromanaged at all points, senior managers generally knew less about the business than site leaders","incredible data available, great people and associates to work with",3.0,"""Lots of innovation not a lot of respect for people"""
267,Amazon,Rigorous pace. Rate of pay is above average but so is the pace expected.,"Improved hours, very clean facility. Process improvements. Most managers very respectful.",3.0,"""Good Rigorous Workout"""
268,Amazon,"A few people are toxic every now and then, safety isn't always a top priority.","Get paid to get toned/workout by sorting boxes, give to a great cause",3.0,"""It's ok"""
269,Amazon,AM's dont always give equal opportunity to cross train or learn new things.,"Great benefits, great pay, good incentives, Can you your time off iwith little notice",5.0,"""Treat people better than other  companies"""
270,Amazon,AM's dont always give equal opportunity to cross train or learn new things.,"Great benefits, great pay, good incentives, Can you your time off iwith little notice",5.0,"""Treat people better than other  companies"""
271,Amazon,It is hard work and strange hours,"Rewarded for hard work, willing to train up",5.0,"""Great place to work"""
272,Amazon,"None , Amazing place to work . I can not think of anything bad","Work from home , good pay, friendly management",5.0,"""Great place to work with flexibility"""
273,Amazon,Mandatory over time during holidays was very hard on my body.,I enjoyed the diversity and fact that they work you around your school (college) schedule !,5.0,"""Great Benefits"""
274,Amazon,Needs new devices for faster flow,Very helpful management and very approachable,5.0,"""Part time ambassador at logistics"""
275,Amazon,Amazon outside your immediate area can seem byzantine with it's overlapping orgs and vast interconnected dependencies. Aligning with and initializing the support can be daunting.,"The professionalism, the respect and the vast experience that I encounter. When you can wrangle it, the influence and support Big amazon can provide is stunning.",5.0,"""Exciting times, motivated teams"""
276,Amazon,"No diversity, Hard with hours, night shift","Pay, vacation time, friendly people",2.0,"""Horrible"""
277,Amazon,The human resources department is not reliant. Frequent changes in incompetent management.,Flexible scheduling Minor growth opportunities,2.0,"""Short Term"""
278,Amazon,"Management focuses too much on production and not safety or quality, even if they don’t admit it. Some managers shouldn’t even be one but yet they still manage to get away with not knowing what they are doing while being carried by their direct reports or supervisor.",Love the flexibility of the options to use time off. Great environment when morale is up.,4.0,"""Management could use some training"""
279,Amazon,Extremely heavy work load and long hours. Insufficient technology to support role. Micromanagement,"Casual work environment, good team building, quick promotions",3.0,"""It’s always day one"""
280,Amazon,Managers aren't consistent regarding standard work.,I work in a Sort Center. It is flexible. You come in and do your work. You may flex up or down an hour.,3.0,"""It's okay."""
281,Amazon,Very hot in the summer!,Usually 4-5 hours a day Work starts off easy and can change depending on how well you perform,5.0,"""Great Part Time"""
282,Amazon,Finding Parking is pretty difficult sometimes,Awesome place to work and amazing pay,5.0,"""Work Ethic"""
283,Amazon,For me? Just that I wanted to be a manager but without 2 years experience in Amazon or a college degree you can't and I didn't get chosen to stay on board when peak season was up.,Decent hourly pay Exercise Positive Mental Attitude Growth Opportunities Plenty of Hours during Peak season,5.0,"""Wonderful experience, great people"""
284,Amazon,Lot of walking Stress overall Constantly changjng,Good benefits Networking Building up your career,5.0,"""Area manager got the job"""
285,Amazon,Lack of structure in program at the time.,Good company to work for,5.0,"""Amazon Pop Up"""
286,Amazon,"I don't know if all building are this way but the one in Denver,CO is in need of leadership. managers don't care about employees and treat them as expendable. Safety is a joke. they employ a full staff of EMTs that that reat the injured employees like trash.",Semi flexable work schedual. Great meidcal benifits.,2.0,"""Proceed with Caution"""
287,Amazon,they fired everyone and created a DSP program that is truly meant to exploit and not give real benefits for the drivers.,"pay was 15.50 and hour, we had medical insurance for free, it was 40 hours and overtime.",2.0,"""False promises"""
288,Amazon,Sometimes manager does not know how to manager or talk to people.,"The pay is alright , can't complain, and you can move up easily if you have the right people help you along the way.",4.0,""":)"""
289,Amazon,No free food or parking,Tech Giant with an acceptable salary,4.0,"""New grad Amazon Software Engineer"""
290,Amazon,Experience depends a lot on the team,"Smart peers, reasonable expectations, reasonable pay, reasonable opportunities.",4.0,"""Reasonable well place to work"""
291,Amazon,Compensation does not incentivize top performers. You get on ~1.5% increments every year and ~10% increase with promotions.,Challenging and fast paced environment. You will grow exponentially and learn from some of the smartest people you will ever meet.,4.0,"""Amazing company to work for!"""
292,Amazon,Mostly only hire temporary help,Part time work on shedule,4.0,"""Very upbeat and fulfilling never a dull moment"""
293,Amazon,"It was seasonal work and a flex schedule, which meant sometimes we flexed down an hour and sometimes up an hour. I hated flexing down an hour because (obviously) less money but also was particularly a waste of gas and time (I lived 35 minutes away). Also, the few times I had to take the bus, it was a 2hr. trip there and back (so really no bueno on the 3hr shifts). What *really* sucked was getting an offer of permanent employment after seasonal was almost over, just to be let go a week before permanent employment would have begun because the anticipated increase in business volume that our bosses said they expected did not happen. C'est la vie, though, right? All this after we seasonal employees helped Amazon do astoundingly well this past Xmas. Little people getting stomped on by Big Corporation yet again!","Really short shifts (4hrs.), so it's a good job to fit in around other jobs. Work is fast-paced and physical (which I wanted) so the shifts went by quickly.",3.0,"""Short and Not So Sweet"""
294,Amazon,Dumb Team Leader and Unfair scoring,I loved the job itself so no complaints there.,3.0,"""It was ok"""
295,Amazon,Not enough time/ hours off.,"Good hours, reasonable breaks, good environment.",3.0,"""Mediocre"""
296,Amazon,Bad Work-life balance. Need better management,fast pace. great tool. hard-working coworkers,3.0,"""Bad Work life balance"""
297,Amazon,Little advancement Pay not competitive,Flexible employer Diverse workforce Spacious,3.0,"""Overworked and underpaid"""
298,Amazon,no free time at all,learn a lot and do a lot,5.0,"""Busy work"""
299,Amazon,I have no downsides for Amazon thus far.,"Great work environment, Fun place to development your skills, and great benefits.",5.0,"""Experience at Amazon"""
300,Amazon,None. But with the right mindset coming into the company e verything honestly will turn out great even though it will get challenging at times.,Have the opportunity to be very innovative.,5.0,"""Come Join!!"""
301,Amazon,There are no issues to discuss at the current time,The company benefits are very good and the culture is great. They provide new hires alot of support and have a long term focus which enables you to learn first.,5.0,"""Excellent Benefits and Culture"""
302,Amazon,"High knowledge cap, resources are available if you know where to look.","Rewarding work, great culture, recognition for achievements and productivity, good team dynamics, solid benefits, the ability to learn new skill to better yourself in the long run.",5.0,"""High Expectations with High Rewards"""
303,Amazon,"This is not a place for someone who can't be self driven, nobody will tell you what to do or how to do it, you just got to figure it out yourself from Day 1.","Challenging but fun work environment with lots of smart people around you. Fast pace but if you like your days to be challenging and fun this is the place to be! The team is great and they offer flexibility too, so work life balance is great.",5.0,"""Awesome work place"""
304,Amazon,"Lot of meetings. They are all related to work, and it is not necessarily a bad thing. But I am not a meeting person",1. Great work-life balance in my team 2. Awesome manager and teammates 3. Lots of reading groups to share ideas 4. Plenty of challenging and interesting projects to work on 5. Competitive compensation and benefits,5.0,"""Great working enviroment"""
305,Amazon,"The pay is drastically low compared to other HR peers inside and outside the industry. It’s terrible knowing that we work TWICE as hard as most employees in the global workforce but make a fraction of what they make. For the most part, this is true for other roles such as L4 and L5 Area Managers, Loss Prevention Specialists, and other entry/mid-level roles. If you are under poor leadership which is unfortunately likely despite Amazon’s claim to “Hire and Develop the Best”, then it makes your work and life nearly unbearable. You feel stuck and probably won’t be promoted as equitably as your peers even if you are a Top Tier or Highly Valued employee. It feels like a grave punishment to your career when you are trying to shine under terrible leaders or a boss that overcompensates. For Amazon to be one of the most diverse companies I have ever seen, they deal with the most discrimination and prejudice that I have never seen in my life. This goes for any protected class such as the LGBTQ+ community, disabled persons, people who practice a religion other than Christianity, etc. It is rampant within their fulfillment and logistics areas but Corporate seems to have a different experience. Joining Amazon’s largest population, their “warehousing” industry will be NOTHING like what you see in Seattle or any of their regional headquarters. You have a 90% chance of never meeting your most senior leaders that report to our Lord and savior, Jeff Bezos. Do not expect to meet him either. Amazon is way too massive for you to make connections outside of 3 levels above you. Changes are happening daily. Literally. This is not a joke. We all get daily or weekly emails about what is changing and sometimes it can be an entire process to where you’re unlearning something you just learned. Amazon will never stick with anything for an ample period of time. Your accomplishments fade just as fast because of this. Amazon has an emotionally abusive culture that screams “you are worthless and your accomplishments are a day old so get over it”. You can literally give your heart and soul to Amazon and it will never be good enough. Your stakeholders will let you know that. The Associates you encounter on a day to day are extremely needy and refuse to use the resources given to them many times to answer their questions. You find yourself in a never ending time loop repeating information. The job can also be highly tactical; even as a HR Business Partner, such as tending to menial timecard questions or physically signing someone up for text message notifications with their phone because they don’t know how. It is also very common to deal with irate, irrational, and downright disrespectful Associates but Amazon’s culture is for HR to endlessly take the abuse in the name of customer obsession. It mentally starts to drive you crazy because there is at least one Associate every day that tries to push you over the edge. HR doesn’t get paid enough at Amazon for this and HR for HR is a complete joke when you need resources (like reporting a boss who is unethical). HR employees at Amazon deserve better and should have mental health days to escape the anguish the role causes us. Fix the biases in promoting people. I don’t know how Amazon hasn’t faced several lawsuits because of this. Leaders will go through what’s called Operations Leadership Review and choose people based on likability and other unlawful things and skip over people who need extra coaching or are more talented.","Amazon is a company that seemingly offers a lot of opportunity, and for the right person, it can be endless. This is why people never want to leave; especially if they have FOMO (fear of missing out from an employer that seems to be taking over the world). People tend to promote quickly; which is a sign not to get too comfortable. It seems to be fairly easy to get a transfer if a person wants to relocate. Going to another team or making a career change at Amazon seems to be easier than at other companies.",2.0,"""The Abusive Relationship You Never Want to Leave"""
306,Amazon,You get very little support.,You always have interesting projects.,4.0,"""Data Analyst"""
307,Amazon,"Things do move fast and change often. Compensation package is focused on 5 years, after that point its much less compelling.","Focus on getting stuff done, regardless of your role. I had more opportunity to change teams and roles at Amazon than a previous large tech company.",4.0,"""Action focused and opportunities"""
308,Amazon,Lesser perks as compared to other Big 4.,"It is one of the most technically advanced place to work for which will give you opportunities to learn and grow and develop everything by yourselves. Plus, there is a lot of flexibility as well in terms of role changes and getting ahead in your career. One of the best places.",4.0,"""Great place to learn and grow!"""
309,Amazon,"Not allowed to have your phone on you, long hours",Benefits available immediately and low cost,3.0,"""Long graveyard shifts"""
310,Amazon,"Not allowed to have your phone on you, long hours",Benefits available immediately and low cost,3.0,"""Long graveyard shifts"""
311,Amazon,Management is mediocre at best. Managers tend to protect their little piece of the pie rather than comming together to make things extraordinary.,Stable work. All the free exercise you want. Shelter from extreme weather.,3.0,"""It's a job."""
312,Amazon,"Turnover, lack of managers, unhappy entry level employees.","Benefits , sign on bonus, stocks.",3.0,"""Difficult"""
313,Amazon,For seasonal employment they sometimes over staff and push VTO on a daily basis,They offer Sick time that you can use in case of an emergency and they offer VTO,5.0,"""I loved my job although it was seasonal I would definitely re apply."""
314,Amazon,"-Lack of management -Mocks at people's leadership skills and success - Lots of co-worker betrayals, gossips and drama -Snakeish people -Loud obnoxious swearing music that sounds unprofessional and not job appropriate while working -Nasty food from the vending machine that takes like cafeteria food - People who just wants to start fights instead of accepting constructive criticism/advice on their work skills. - People who act like high schoolers -Managers that can favoritize a co-worker of being part of the ambassador them -They see that leadership is a joke and not something that should be take care off",-Good pay -Vtos - Coworkers were friendly at first sight,2.0,"""This Job breeds more snakes than human workers!"""
315,Amazon,"Overnight shift rotations that everyone needs to be open to, constantly changing who you are working with and for as people change shifts and promote out, though that is also a positive sometimes. Constant change (It IS Amazon after all!). Learn as you go approach to a lot of things. Peak season schedules are rough but worth it to have the good schedule all year.","You learn a lot very quickly and are given a lot of responsibility. Fast paced and interesting. Great, motivated people. Engaging activities and 3 day weekends. Set schedules. Tons of promotion opportunities and constant growth if you want it. Opportunities for career development paid for by Amazon through Career Choice. Day 1 benefits. Great healthcare plans and 401k opportunities.",4.0,"""Great Place To Work"""
316,Amazon,"no downsides, mostly nice sides",They do alright but nice.,4.0,"""Nice but very very nice"""
317,Amazon,The people you deal with aren’t so great,The benefits are really great,3.0,"""A lot of work Not enough pay"""
318,Amazon,Been doing it for almost 4 years. Pay is capped off no more growth.,They paid my bills and it's a job.,3.0,"""Outbound associate"""
319,Amazon,Just it takes a long time to get prepared for your first drop,They are a company that wants you to succeed,5.0,"""Good company"""
320,Amazon,"High turn over, hard to advance","Flexibility, pay, Awesome schedule, minimal overtime",5.0,"""Great place"""
321,Amazon,"Tough job, long hours, and tough management","Great experience, cool office, great reputable company",4.0,"""Tough but worth it"""
322,Amazon,-Constant standing and moving -Job can become tiring after a few hours,-Flexible hours -Friendly co-workers -Safety is a high priority for management,4.0,"""Sortation Associate"""
323,Amazon,- Challenge to work-life balance - limited engagement effort by senior leadership,- Strong professional ethic - Emphasis on professional growth - Good pro-safety culture,4.0,"""Great environment to challenge oneself in technical-analaytical and management skills"""
324,Amazon,Not enough stock for love,Let’s do it for the stock,4.0,"""Mice"""
325,Amazon,Depending on the department it is hard to move up in the company,"Great Benefits, Good Stock Options",4.0,"""Overall Great Company"""
326,Amazon,Demanding Most of the time. But that’s good too,I have fun here sometimes,4.0,"""Fun"""
327,Amazon,- Working hard doesn't get you noticed - Numbers don't matter if you're first or last,- Hard work - Alot of Mandatory overtime,3.0,"""Amazon Associate Stower"""
328,Amazon,- bad management - no career avancement,-Meet new people - good coworkers,3.0,"""Package handler"""
329,Amazon,There was not a lot of hours,The compensation there was decent,3.0,"""Ok"""
330,Amazon,"Harsh work environments, care more for work getting done than employee,",Good health insurance decent pay upward mobility,3.0,"""Good job bad environment."""
331,Amazon,Very intense environment and cut throat,A lot of ownership and scope,3.0,"""Okay"""
332,Amazon,can be overwhelming for some,"Awesome Company, Great for the people that will to put the effort to grow",5.0,"""Best Company"""
333,Amazon,no cons that i recall,great place to work at,5.0,"""Amazing"""
334,Amazon,Work life balance is terrible Management is even worse Difficult to move up without being a pet Promotes a negative culture much different then what they promote on paper.,Great entry level pay and super easy to get a job.,2.0,"""Everything it says it isn't"""
335,Amazon,you are just a number in a machine and nobody cares about you. make rate or get out.,decent pay and prizes if you kiss management butt,2.0,"""Slave labor and lies"""
336,Amazon,"Very robotic work. Super repetitive And boring. If yOu like to schedule or plan over and over again this is for you. If you don’t need much diversity in your day to day, it’s for you.",This role depends based on team. If you get in with a good team it’s a great place to start at Amazon. Flexible hours and wfh options which is always nice. Pay can be decent and OT hours add up.,4.0,"""RC role"""
337,Amazon,"Lots of hoops to jump through, sometimes lack of communication","Great Pay, Good Leaders, Clear Plan",4.0,"""Great to join the company"""
338,Amazon,It is pretty boring to work here,Good money to be made,4.0,"""Good money, boring job"""
339,Amazon,"physically demanding, not much paid time off, holiday pay is not too high for part-time.","snacks, extra hours, learning, growing",4.0,"""FC Associate"""
340,Amazon,Problem Solver is a critical role at amazon and they don’t get any of the working benefits like power hour and VTO.,The work is not that bad and there is always someone around who can help you out if you have any questions.,4.0,"""A give and take job"""
341,Amazon,"Very un-accomadating, only needed 2 and a half days off over a 3 month period and got fired for it",Got good hours with a good wage,3.0,"""Un-accomadating"""
342,Amazon,"Managers write you up for petty reasons, including to keep you from transferring from their team.","Great benefits, and thats it.",3.0,"""Low pay, physically demanding"""
343,Amazon,No manager on site . Hard to get assistance when there are issues.,It’s an easy job. No micromanagement.,3.0,"""Ok"""
344,Amazon,Manager Are bad The hours are far worse,Food Was good for the price no employee discount,3.0,"""Good"""
345,Amazon,"Policy heavy, inflexible, improvement plans usually lead to termination","Work from home, stock options, ability to change roles internally",3.0,"""Solid Company"""
346,Amazon,There are often times that I'm too tired to enjoy the money that I have brought home due to the long hours.,Amazon is a company that has allowed me to feed my family while perusing my dreams. I am allowed to reach out to anyone in the company to further assist in the goals for my future.,4.0,"""All you need is a toe in the door!"""
347,Amazon,Only one thing I can think of is that I wish there was more facilities other than the bay area.,Amazon have great opportunities. There is a wide span of careers that you can move to. At Amazon if you want to close one door there is another door to open with a career choice.,5.0,"""AMazing Company to Work for"""
348,Amazon,The rules on having to ware reflective vest,This was my first warehouse job and I was to learn everything very quickly They promote within,5.0,"""Great place to start"""
349,Amazon,Work life balance is terrible,Benefits and learning opportunities are awesome.,5.0,"""RC are treated as cheap labor"""
350,Amazon,"Compensation skews heavily to stock vesting, which means lower take home pay during the year as compared to other tech companies.",It's easy to move teams at Amazon and there are a lot of internal job fairs. Compensation is good.,5.0,"""Good company, lots of room to move around"""
351,Amazon,"Org too big, low salary.","Good vibe, good opportunity, good team.",5.0,"""Data scientist"""
352,Amazon,Hours are not good enough,Benefits are as hood as they get,5.0,"""Good"""
353,Amazon,No cons for my phone interview,"I had a phone interview which lasted 45mins. The recruiter was very professional. He asked me questions in a conversational matter. I felt very comfortable to be myself, which I am sure that was his intent.",5.0,"""Excellent interview process"""
354,Amazon,Sometimes it can get a little boring,"Great employees, great management, great hours",5.0,"""Great"""
355,Amazon,Little to no shift due to placing people on a flex schedule when promised a fixed schedule,"Chill work environment. Nice and kind management &amp; employees, especially during night shifts.",4.0,"""It's okay"""
356,Amazon,The hours can be pretty intense. Deadlines are tight and limit how much you can develop new tech.,I've been working here two years. You learn a lot and everything is objective.,4.0,"""Good company"""
357,Amazon,"Long hours, body wear and tear","Great people, pay and benefits",4.0,"""Diverse"""
358,Amazon,not much cons at my site it was nice and laid back,It depends on your site my site was a laid back place but face paced during the holidays,4.0,"""Warehouse associate"""
359,Amazon,"In the Philadelphia area, you are practically there by yourself. No one introduces themselves from the supervisors on down. Plenty of people monitoring your performance but no one is responsible for work assignment changes or if you have conflict with a schedule, task or coworker. You may say, well, just do your job, but it is not that simple. You work in very close quarters, shoulder to shoulder, with complete strangers half the day moving quickly. Swinging boxes and bags moving carts and so forth. People of various backgrounds and ages and origins. Most of the time, no one hears an excuse me because they are wearing headphones on the workfloor under their hoods (unauthorized) or because they want to pretend not to hear you. Or reasons. Then work slows down because of personality quarks and so forth. Management is not enforcing nor promoting effective communication because they do not want to communicate either. They give you a task and disappear. Meanwhile, mid level supervisors are having a roaring party at the management desk, heckling everyone on the floor for just working. But if you go to the desk to report a task complete, everyone treats you like you are the scum of the earth. Some very often get more than a little familiar with how they talk to employees. Employees who are still complete strangers months later because everyone is determined to alienate and berate anyone of a different demographic. This position has a high turn over because there is no mutual respect, no human being in charge (many issues with pay and time are handled through an app and HR is over the phone from Jamaica), and the extra time to start the shift. No parking on site at the KOP DPH2 facility so add an hour for the Amazon shuttle to get you from the mall. And little parking at the Bridesburg DPH1 facility. Your 15 minute break and lunch is often pushed back or moved to the end of a 5 hour to 7 hour shift unbeknownst to you. Again, there is no one on site to bring this up with. So, people just quit often. There is opportunity for advancement: after 30 days you can apply to be an ambassador. -Blue Badge. But this only gives you 200% more responsibility in exchange for a mere 0.05% raise. This job is extremely easy and well paid but the people--hopefully this interpersonal problems are just a cultural thing of the Greater Philadelphia Area only--make it excruciating.","Weekly pay. Great pay for no experience! Easily work - moderate pace, moderate lifting, some weather exposure.",3.0,"""Alone in a crowd"""
360,Amazon,"In the Philadelphia area, you are practically there by yourself. No one introduces themselves from the supervisors on down. Plenty of people monitoring your performance but no one is responsible for work assignment changes or if you have conflict with a schedule, task or coworker. You may say, well, just do your job, but it is not that simple. You work in very close quarters, shoulder to shoulder, with complete strangers half the day moving quickly. Swinging boxes and bags moving carts and so forth. People of various backgrounds and ages and origins. Most of the time, no one hears an excuse me because they are wearing headphones on the workfloor under their hoods (unauthorized) or because they want to pretend not to hear you. Or reasons. Then work slows down because of personality quarks and so forth. Management is not enforcing nor promoting effective communication because they do not want to communicate either. They give you a task and disappear. Meanwhile, mid level supervisors are having a roaring party at the management desk, heckling everyone on the floor for just working. But if you go to the desk to report a task complete, everyone treats you like you are the scum of the earth. Some very often get more than a little familiar with how they talk to employees. Employees who are still complete strangers months later because everyone is determined to alienate and berate anyone of a different demographic. This position has a high turn over because there is no mutual respect, no human being in charge (many issues with pay and time are handled through an app and HR is over the phone from Jamaica), and the extra time to start the shift. No parking on site at the KOP DPH2 facility so add an hour for the Amazon shuttle to get you from the mall. And little parking at the Bridesburg DPH1 facility. Your 15 minute break and lunch is often pushed back or moved to the end of a 5 hour to 7 hour shift unbeknownst to you. Again, there is no one on site to bring this up with. So, people just quit often. There is opportunity for advancement: after 30 days you can apply to be an ambassador. -Blue Badge. But this only gives you 200% more responsibility in exchange for a mere 0.05% raise. This job is extremely easy and well paid but the people--hopefully this interpersonal problems are just a cultural thing of the Greater Philadelphia Area only--make it excruciating.","Weekly pay. Great pay for no experience! Easily work - moderate pace, moderate lifting, some weather exposure.",3.0,"""Alone in a crowd"""
361,Amazon,You have to be just about perfect to keep your job,"There is lots of hours! Full time, four 10 hour shifts, morning day and night shift.",3.0,"""Amazon"""
362,Amazon,"Lack of communication about changes, updates",Great flexibility and easy work for the pay,3.0,"""Great flexibility, horrible communication"""
363,Amazon,RSU’s are good - they just don’t give enough. You are forced to sell them and it’s all backweighted. Frugality at times goes a bit too far.,Great offices - good people - dog friendly.,3.0,"""RSU’s sounds great until you have to sell them"""
364,Amazon,"Extreme Physical labor conditions, Short Breaks",Unlimited supply of water,5.0,"""Be Prepared to work till you drop!!"""
365,Amazon,Career path may be restricted due to the size of the company.,Big Comp with a lot of talented people. Good Pay. Nice work environment. Good benefits.,5.0,"""This is a review headline"""
366,Amazon,"The minimal manning and cutting back on costs all the time is bad for morale down to the lowest level. Paying people less coming in each year, restricting overtime when the need is so high, cutting out thousands of dollars from an extremely large budget is not conducive to a friendly employee-management environment.","The company is fast moving, and I find that it's really exciting to always be a part of new technology or new ideas and putting them into play. Your role at any level can be excellent because they accept new ideas from all levels. Moving up in the company is inevitable, and career advancement is better here than most other companies.",5.0,"""Great company with great opportunities."""
367,Amazon,"The work was overnight, and I had school in the morning, a mistake on my part. The job required total focus at all times, as to avoid any accidents while driving the picking vehicles. Nothing but standing the whole time.","The pay was good, and the job required minimum qualifications.",5.0,"""Awesome Benefits"""
368,Amazon,Time during pick is the worst,Great friendly environment. Easy work,5.0,"""Best place to work"""
369,Amazon,"-Poor 401K Match -Misleading shift premiums and hours -Mandatory Overtime Was told there was a 2.75 shift premium, but they failed to explain it was only for peak. Signed up for 4 10 hour shifts, then without previous notice, was thrown forced into mandatory overtime, 60 hour weeks, 5 12 hour shifts per week. Would just like to have been informed before starting.",- PTO - Good insurance - Friendly coworkers and management,2.0,"""Misleading"""
370,Amazon,hard to continue to do for long periods of time,"friendly, not overly stressful, somewhat easy",4.0,"""My review"""
371,Amazon,Sometimes hectic if too busy.,Good activity to promote cardio health.,4.0,"""Good work, manual labour but easy."""
372,Amazon,Work doesn't last entire 4 hour shift. Asked to take VTO (voluntary time off) every day.,"Fast paced, safety minded, good manager, decent starting pay",4.0,"""Good seasonal job!"""
373,Amazon,There is a lot of pressure to get the job done,The salary is very good.,3.0,"""Why I don't like the job"""
374,Amazon,you can replaced in a twinkle of an eye,if you like to stand,3.0,"""amazon"""
375,Amazon,leadership is terrible bc hiring is corrupt,great benefits are offered here,3.0,"""favoritism"""
376,Amazon,Direct management had little influence on hr decisions,Benefits and pay plus advancement opportunities,5.0,"""Headcount"""
377,Amazon,Seasonal jobs dont last long,Good pay paid time off and medical,5.0,"""Great job"""
378,Amazon,Different teams have different processes to follow,Great opportunity to work on different projects,5.0,"""SDEII at Amazon"""
379,Amazon,I really don't have any Cons... perhaps because I came from a company that has only a fraction of the Pros of Amazon.,"Since my interview, everyone has been preaching Leadership Principles. Where some companies announce their leadership principles maybe once a year, or relate it to a management position, or don't even have any, Amazon really drills into the value of their Leadership Principles. It is refreshing because it provides a direction for making decisions and for good collaboration. Also, I've been lucky to join a large team run by an amazing leader. I could not find a fault in him that contradicts any of the Leadership Principles. And I always thought I worked with smart people, but Amazon really do hire the best... my coworkers are self-motivated, they collaborate so effectively, and they're comrades. When I first joined, everyone was so willing to help. There's an odd duck in the group, but no one seem to treat anyone any different. There's processes that can be improved, because the Team I'm on is working on something new... but there's many other processes that they've got down, amazingly.",5.0,"""Hire the Best..."""
380,Amazon,Schedules are set and based on company needs.,Lots of friendly coworkers and manager support,5.0,"""Very fast pace and easy"""
381,Amazon,"super long hours, short breaks, no realistic opportunities for moving up, timed for everything including going to the restroom","great hourly wage, quarter bonuses, ability to take extra shifts",2.0,"""Perfect job if you have no life"""
382,Amazon,Watched like a hawk. Quotas. Mandatory Overtime.,Lots of hours. Always something to do.,2.0,"""It's okay."""
383,Amazon,Getting alignment is difficult from peers,Improve on overall portfolio. Improve on leadership skills.,4.0,"""Great company to work with."""
