,company,cons,pros,rating,title
271,General Motors,can be political at times,Dynamic work environment that is challenging,4.0,"""Great company"""
272,General Motors,Still considered a temporary employee even after working there for almost 2 years. There were many people that had been working there much longer than me still classified as a temporary employee.,"Decent entry level pay, benefits after 90 days",3.0,"""Engine Plant"""
273,General Motors,"IT has been cut by roughly 25% to 30% Lots of bureaucracy in IT... unnecessarily, non-value added processes. Lots of people on non-value added positions. Not enough IT developers.",Pay is OK. Job is challenging.,2.0,"""Just took a downturn"""
274,General Motors,Management both here in Austin and Michigan seems a bit rudderless. A lot of work is done on projects that people know add little business value but we need to use the budget up this year. My director and manager lack overall technical knowledge and Info technology experience,A lot of online training modules available and good employees discounts,1.0,"""too few worker bees"""
275,General Motors,Very large company and can feel lost at times,Significant opportunities to grow and learn,4.0,"""Great place to begin career"""
276,General Motors,Lack of mid to long term strategy from middle and upper management. Sky high levels of nepotism in all levels of the company. Chance for promotion or internal transfers are very limited.,"Pay, bonus, vacation, 401k match etc are all pretty good. Work / Life balance is fairly good as well.",2.0,"""Great benefits / pay, but pretty disorganized internally"""
277,General Motors,"Traditional, Paternalistic, Confused, Top Down Leadership Very difficult to grow professionally (incestuous focus on internal learning, no focus on benchmarking) Micro-management pretty common here Leadership pays lip service but does NOT listen to anything. Just learn to nod your head and say yes. Layoffs/Restructuring (which is the the same as layoffs as they force you to move into a job in which you are neither qualified or interested in doing so that you choose to leave and they don't have to pay you severance)",Vacation (time off gets to 4 weeks in 3 years) Pay seems to be equal or slightly higher Big Name Company If you are really into cars?,3.0,"""Traditional Culture- Has not changed"""
278,General Motors,No control over your future by merit,Good balance between work and family,3.0,"""GM Work Reduction Employee"""
279,General Motors,"Too political, good old boys club mentality in some groups","Always a new opportunity, great variety of challenges",4.0,"""Variety of Work , Plenty of Opportunity"""
280,General Motors,"Where to begin. During my current tenured of being employed at GM for over 15 years now, I have seen the worse attempt (or no attempt at all) at diversity and inclusion at the Fairfax, Kansas plant. I have seen this culture severely demean minorities and especially minority women in ways that would make any adult cry. I have heard and seen grossly and highly insulting behavior, comments, actions, and jokes but if you try to speak up, just know that you will lose your job over it. There are definitely some good and upstanding people in the company but few and far between at this plant. Management does their best to insult you in front of your peers just to prove they're superior and keep you in constant fear of losing your job or retaliation.",Excellent pay and benefits Overtime is readily available,1.0,"""This company is AMAZING... at demeaning your self-worth"""
281,General Motors,Things are slow to change. Lack of leadership and career guidance. My skills have unfortunately grown worse since I joined as a new grad three years ago,"Cool building. Nice cafe, walking track, and cube design",1.0,"""Lack of Guidance"""
282,General Motors,"I am not sure what the company's mission is anymore. It used to be making the best automobiles possible. Now the mission is zero this, zero that, while we try to profit as much as possible on trucks and SUVs.","Benefits, 401K, and salary here are top notch. The team I work with in Warren is pretty good.",1.0,"""Mission is Unclear"""
283,General Motors,"Communication from upper management, consistency","Vacation time, health insurance rates",3.0,"""Overall the good slightly outweighs the bad"""
284,General Motors,Work was not challenging enough; lots of corporate politics; too many layers of middle management,Generous compensation and benefits package; reasonable work-life balance,3.0,"""Not the best, not the worst"""
285,General Motors,"Management seems a bit clueless, trying to make iconic car company into tech company using the wrong tech leadership.","Wages are good, decent 401k",1.0,"""Schockingly Bad"""
286,General Motors,"Never thought they would lower their standards to laying off people to ""fix"" budget.","Great experience gained, some parts of the IT organization know what they are doing.",4.0,"""Good Place to work"""
287,General Motors,"Outdated tech, not current on IT trends and where the market is headed. A lot of the stuff that was put in over the past few years is no longer industry standard","Chandler is a great place to work, a lot of good benefits to working at GM including discounts off cars for friends and family",1.0,"""Please anticipate technology trends better"""
288,General Motors,"Takes years to get to a better pay grade, even if you exceed performance. (non-engineers When they do RIFs, it is not based on employee performance. Minimal Career opportunities if you are not an engineer.",It's a good company to work for if you are young.,1.0,"""Salary for Project Management Professional"""
289,General Motors,"Overbearingly complex Project Management Processes that are geared very strongly toward Waterfall methodologies and make few allowances for different methods such as Agile, though this seems to be improving. Very slow to respond to change, and limited influence by the ""Doers"" over the processes used to manage projects. Work/Life balance issues requiring consistent 50-60 hour weeks to meet the demands of the job. Very limited room or opportunities for advancement.",One of the oldest and most well established companies in existence. Many good people who care about what they're doing and have pride of ownership over the products they're producing.,3.0,"""Good and Bad"""
290,General Motors,Heavy politics not motivating people,Lots of opportunities for career development,4.0,"""Great company"""
291,General Motors,Nothing specific to say about the company,It is a great culture to company to work with,4.0,"""It is a great company"""
292,General Motors,"Very cliquie, A lot of people doing the minimum making big bucks. Laid off a lot of good workers.","Decent salary, a lot of holidays off, plus many vacation days.",3.0,"""Auto Company based out of Detroit"""
293,General Motors,"Turned down buyout, only 59 yrs.old, was not ready to retire. Was fired two weeks later for a flimsy reason, was walked out....NO insurance (was told not eligible for Cobra, no profit sharing, no unemployment...Unbelievable to treat an employee this way with a stellar record.",Having hard time listing pros after what they did to me.,1.0,"""Worked at GM over 20 years. loved my job and loved working at GM"""
294,General Motors,Very few jobs to pull the total picture together.,Work with great people and opportunity to support different parts of the business.,4.0,"""Great Opportunities"""
295,General Motors,"Benefits are terrible, no hope to being a hired on out of temp status, no vacations allowance for temps after so long.","Great people, easy work, great pay",5.0,"""UAW International and GM"""
296,General Motors,"Slow to adapt culture, Lots of internal regulations.","Able to work multiple positions, experience in dealing with a massive company.",4.0,"""GM Review"""
297,General Motors,Prioritization is not managed by leadership.,Work hard and smart and be rewarded,5.0,"""Great company"""
298,General Motors,Long product development life cycle,Good compensation and nice benefits,4.0,"""GM Salaried"""
299,General Motors,"Management, Politics, No family life, Illegal practices","Pay, Benefits, Vacation time, Profit Sharing",3.0,"""Good Luck1"""
300,General Motors,Lack of transparency on how some decisions are made,Great benefits and career options,4.0,"""Good place to work"""
301,General Motors,Can't think of any at the moment,The work is not hard on the body and very easy to learn. There are lots of opportunities to grow in the company. Management is very helpful and will answer any questions new team members may have.,5.0,"""Best Job Ever!"""
302,General Motors,"Political work environment, positive rhetoric is seldom followed by supporting actions","Embraces change, innovation and new technologies",4.0,"""Review"""
303,General Motors,"Although the culture is changing, it's still too risk averse and fear-based which limits innovation.","Working at GM offered a wide variety of roles and opportunities including internal startups, international assignments, technology, and the opportunity to build multiple businesses/revenue streams - great company.",4.0,"""GM is a great company but needs to accelerate it's rate of change (culture, cycles of learning, efficiency, etc.)."""
304,General Motors,"The industry has its ups and down, very cyclical. This industry is very sensitive to any swings in the economy. It is still quite conservative on many of its functions.","The best thing is you can get to have many different careers without ever leaving the company. Throughout the years I have been able to do Technical, Leadership, Recruiting... Is very easy to move laterally. If you get bored is your own fault. Very exciting to work on the cars of the future.",4.0,"""17 great years"""
305,General Motors,Too Many jobs shipped off to Mexico,Good People to work with,2.0,"""Beware"""
306,General Motors,"Very bureaucratic, long lead times for processes, lack of educational opportunities",The car culture is alive and well,1.0,"""I could only take 2 years"""
307,General Motors,"Lack of agile thinking, team leadership lacks software dev knowledge, slow to change,","Cool work environment, nice building, great 401K match",1.0,"""Lack of Agile Thinking"""
308,General Motors,"Electric car focused, All eggs in one basic management style","Nice products, Electric car focused",3.0,"""Job definition"""
309,General Motors,Lack of opportunity and a very difficult work environment,The IT transformation Over the last 5 years has been interesting,1.0,"""Interesting experience"""
310,General Motors,No room to grow for entry levels,"Top notch benefit including 8% 401k match, bonus, crazy good vacation, health care and more",4.0,"""Good benefit, but no room to grow"""
311,General Motors,No time between projects to work on personal development. Felt no room for advancement.,Great Benefits and really enjoyed working for my Manager.,3.0,"""When is there time to develop?"""
312,General Motors,"Management in Austin is horrible. They are not transparent, they do not welcome new ideas, and they use the threat of upcoming layoffs to boost internal survey ratings - workplace of choice. Our Austin managers create a toxic environment and rule by fear rather than inspiring people. The most vocal employees are now silent and do not bother to speak up during meetings.",I work with a dynamic group of people in Warren. GM has a great car culture,1.0,"""IT is Toxic"""
313,General Motors,"Lack of appreciation, lack of job security, lack of recognition, lack of respect, lack of culture, lack of community involvement, lack of future advancement",High profile projects and good compensation,1.0,"""Culture Issues"""
314,General Motors,"Hooboy, where to begin. Automated driving along w almost every other dpt was gutted via massive layoffs at the beginning of the yr. This practically decimated an already sterile and luke warm work culture. I joined GM for a slight pay bump and an additional week of vacay, ignoring several ex-gmer's warnings....and highly regret that decision. -Software work is so silo'd, few really know how features work completely. -Pretty old school sw tools and methodologies. -Code is ""interesting"", a lot of redundant messy logic with limited documentation or commenting. -Very hands off/cubicle environment...opposite of fast tesla-like build/flash/test environment. Very few have even flashed a module or taken an in-vehicle data trace. -Future AD features may or may not be developed in a different country. -Sketchy bordeline age discrimination, where only younger employees were called back for their same jobs after layoffs. -Milford is pretty out there, and the winter commute is even worse. Think twice before you buy a house out there in the current auto market - most other employer commutes are on the high traffic side of 96 (for future lay-offs). -A weird lack of fundamental automotive knowledge in the dpt. TL;DR: If you want a challenging, real AV developer job, I'd recommend the companies in the west coast or PA...and if you're constrained to SE MI check out the Tier I's. Fyi GM is in damage control - be very critical on any reviews since Jan 2019 (massive lay-offs company wide).","Reviewer disclaimer: experienced engineer that has worked for multiple tech companies in multiple industries. -Decent co-workers in ADAS, not particularly passionate/knowledgeable about work but tolerable. -Avg. benefits for mid-west auto: 8% match after 3 yrs, 1500 annual hsa, 9-10% annual bonus, $8k tuition assistance w no pay back clause, free ev charging, 3 weeks vacay (one week required to take during the 4th)+1 week xmas break. -Easy work and decent work life balance for new grads, people with young children or elderly parents, people with low energy careers, or going back to school part-time. -Maybe you can network w Cruise and get a job there? -Getting to hear the supercruise team bash tesla autopilot after selling 3 CT6's to a demographic that doesn't even use it....while creating very similar sounding features....several years later (so, like what's a neural net?). -If you sell your house and move your family across the country and get let go only months later, you get to keep the relo and corp phone? -The blue layoff bags can double as re-usable grocery bags lol. -The cool aid given to the Berkeley new grads is that owning a house is actually achievable (primo irony rn).",1.0,"""Yikes"""
315,General Motors,"Very political, you must nod your head a lot in order to get to the top","The employee vehicle program is a nice perk, benefits are top notch",1.0,"""nice cars but very political"""
316,General Motors,"No training, long hours, extreme stress",Some of the people are great,1.0,"""Don't get sick"""
317,General Motors,work delivery is slow. Lay off culture.,4 weeks of vacation unlimited sick time,3.0,"""Good company to work"""
318,General Motors,"The visions don't translate very well to the everyday employees. Lots of indirection within middle management and re-organizations every few months makes it almost impossible to know what is really important. Most areas of the technology are still stuck in the same place they were 5-10 years ago which makes keeping up with newer companies almost impossible. The biggest issue is there are very few management level employees who own products and ensure they are performing at their best. Retention of younger, motivated employees, is basically non existent. Lastly the level of bureaucracy to get anything meaningful developed is stifling to innovation.",The benefits are great. Lots of flexibility in work hours when you need it and 401K match is as good as it gets. The vision at the top is great and the executives say all the right things that will push GM to be a leader in the future auto industry.,3.0,"""Great Benefits Typical Corporate Struggles"""
319,General Motors,Top down culture can be pain sometimes,Direct impact on industry shifts are part of my daily work,3.0,"""Dynamic changes key things interesting"""
320,General Motors,Top down culture can be pain sometimes,Direct impact on industry shifts are part of my daily work,3.0,"""Dynamic changes key things interesting"""
321,General Motors,"Too many to list them all, but here are a few: 1) No other company will disappoint you faster and harder. You will go from 60 (great company, I’m proud to work here) to 0 (I’m ashamed of working here) faster than a hyper car. 2) No matter how much money you made for the company, or how much experience you bring, or what unique skill set you possess, or how many extra hours you voluntarily worked to make your boss look good, or how many rave reviews you get from the business and your co-workers, if you are not part of the inner circle of your Director, you will never, ever, get a fair year-end review, and you will be eventually let go in the most embarrassing of ways. 3) The cronyism in IT leadership is cynical and disgusting. There is no way you will advance your career or get promoted if you are not one of the good old boys’ club. I saw many people doing absolutely nothing for the company get better reviews than many of us who were really impacting the bottom line with our work. 4) When you are being hired, they sell you the idea that this company is so huge that opportunities will jump out of everywhere and you can move to other areas if you are not happy where you are. This is a lie. They are willing to let you go before they move you. 5) Managers/Directors are the worst I’ve had to work with in my 20+ year long career. Most of them lack basic people skills, not to mention managing skills. No transparency at all, and always with hidden agendas. 6) Leadership is concerned about costs and will lay off thousands, but at the same time they are the main waste generators. I saw projects thrown out the door after a year of working on them, with labor and hardware resources already paid for; you can see many managers with one or zero people under them; hundreds of people doing nothing, waiting for projects to be approved, especially when you are a new hire. Months can come and go before you get to work on something. 7) They call themselves “IT Innovators”, but nothing is further than the truth. There is no innovation, only poor attempts at imitation. Don’t fall for the “zero crashes, zero emissions… zero everything” hype. With this IT leadership it simply just won’t happen. How could it, when basic essential processes that could be easily automated are still being managed by pen and paper? Read the news and follow the competition and you will see who really is leading in this area. 8) Worst of all, your career and skill set will come to a screeching halt. They will freeze in time. Due to the red tape, favoritism, or just plain ignorance of the decision makers, you have to work with only the technology approved by them. After leaving, many of us are now facing the reality that all of the latest technology trends that are in demand in the job market are not the ones used here. Getting a job offer will be harder for you if you stay too long in this company, because you will not have the experience with the latest technologies. Lastly, trust the bad reviews. They are closer to reality than the good ones. I would second guess the good reviews, especially when most of them were entered between February and April of 2019, the period when most layoffs happened. Many of the good reviews were even entered on the same day. I’d be very suspicious of these. They seem like those reviews people are “asked” to enter when the company wants to improve their image.","Decent salary, benefits, PTO, 401k and bonuses, while they last...",1.0,"""Avoid if you are in IT (unless you plan to stay only for 2 years max)"""
322,General Motors,UAW membership is spoiled / management is after benefiting themselves with big bonuses unrealistically running the business under budget / 12 hour days almost 6 days a week,Good pay / ok benifits,1.0,"""Worst job - Great pay"""
323,General Motors,"Coding practices are a bit questionable, not a lot of support from head office",Good retirement package and salary was higher than industry average,1.0,"""Coding Standards are off"""
324,General Motors,"GM is a horrible company to work from. Leadership is not transparent and will work you to the bone, then let you go during the next downturn",It was a great place to work for until a few years ago,1.0,"""Beware of false reviews online"""
325,General Motors,"Fear inducing and threating managers. Do not hire in this company ""RUN"" unless you want good pay with very high stress. BTW salary will lose your yearly bonus if you do not meet your managers very high expectations and no overtime pay when it takes 9 to 10 hours to complete your shift work and paperwork. Most salary employees are going thru a revolving door, either quitting, tranfering or retiring out of this stressful plant.",Good base Pay before any posible overtime,1.0,"""Worst company to work for in the whole world"""
326,General Motors,"Long detailed list, bare with me please: -The true reason that you will work under several teams/orgs is that you will get pulled into a job somebody quit or nobody wants. Management will not care about if that change reflects your expertise/career goals and there will be a lot of deflection as to who even initiated this change (your direct manager, HR, or a Director). On the other hand if you attempt to make a lateral movement to another position available - good luck. Logically, the ""good"" jobs/roles rarely open up because people fight to stay in those teams. -The true ""Innovation"" apps at GM are Outlook and Skype (Excel is third). They are management's best friends. GM uses boring old vendor software but creates even more boring in-house software (yikes). Over 50% of GM software is legacy software written by people no longer there with non-existent/poor documentation. Legacy apps break ALL.THE.TIME. Many times it's because it's inexplicably linked to another app/server because ""it sounded like a good idea"" a long time ago. -Bureaucracy is the boogey-man word and Director-level management refuses to accept there exists so much of it. Bureaucracy to install software. Bureaucracy for servers to apps you own. Bureaucracy for production deployments. You will have meetings with people who will stonewall and will bring 2 other people in the call to act as witnesses for their justification. Being proactive will only get you assigned more work and will cause you to become the SME of 3 MORE legacy apps in addition to the 5 you already own. Because of this, teams will actually allow software to break/deadlines to be unmet (with the ""secret"" blessing of managers). Deadlines are constantly made/promised by people who have never been software developers/engineers. -Out of the 4 IT ""Innovation"" Centers: Austin and Warren are substantially better especially for your career growth. They get more ""visibility"" and have better projects (again, depends on team). GM focuses too much on Galileo, myGM Rewards, AVT, and MAVEN while disregarding the apps that provide POSITIVE net cash inflows. It seems like other teams exist only to not disturb upper-management by preventing P1/P2's. The message is ""Helping the client/customer great but preferably focus on preventing P1/P2's"". Now, if your team did meet that metric of ""No P1/P2's for the Mid-year Performance Review""...you still won't get recognized. There exists considerable, outsourcing for apps that GM, itself doesn't believe its employees are qualified to do (ex: AVT). GM avoids open-source software and it has become detrimental to its goal of ""innovation"". Lots of soul-draining repetitive tasks and most of it involves Outlook (aka management's BF). Before you realize, you will have lost knowledge/skills you had in the past. -Beware of the IT organizations that have the word ""Global"" in their name. They contain ALL the negatives listed above (such as legacy software) on a larger scale. No exception. The Directors in ""Global"" orgs also are uninspiring, feign transparency, and lack direction (can't have direction when your org consists of projects that aren't innovating/ provide little to the customer). No surprise I saw more turnover in these orgs than other orgs. -Most of the discontent is towards Randy Mott's network he brought from Dell and HP (CIO's and especially Directors). Perhaps some of them have quit/were layed-off but for years they ushered in bad practices, bad vendors and fostered nepotism. If you want to ""moveup"" at GM, learn to take data of all the cost-savings you provided into Excel-format, only then you can communicate in a language they comprehend. -Not as important as the statements listed above^ but GM has lots of synonym and acronym entities/programs/software that sound alike but are ACTUALLY different things (EX: GM Loyalty/GM Rewards/GM Recognition, Chevy Volt/Bolt, ITOC SE/ITOC SD)","-IT Innovations centers, you are likely to work under several teams and orgs if you stay over a year -Raises are great for salaried New College Hires (4.4%) although it's less for other salaried employees -HDHP Insurance (which is great if you never use it OR if you go WAY beyond the deductible) -Dental &amp; HSA (1.5k contribution) are amazing -401k is amazing (if you complete vesting period) -Lots of PTO (can't save unused PTO though) and company-wide holidays/days off (especially December) -Majority of Coworkers are very approachable and genuinely want to help -Cute titles such as Release Engineer, Messaging Engineer, Operations Engineer etc. -Company makes an effort to improve employee discontent (ex: GM Recognition program) -Less outsourcing and many successful in-house IT projects (there still exits some outsourcing though) -Innovation centers are located in suburbs, plenty of housing options (although this can be a Con if you want to live near downtown area) -Job can be greatly beneficial to grow your knowledge and skills (depends heavily on your org AND manager)",3.0,"""Relaxed work-life balance, Co-workers are Supportive but Job can be Unfulfilling, Limited 'Innovation'"""
327,General Motors,"Too much OT sometimes, work/personal life balance is difficult at times, seniority rules over qualification","Tons of OT, great benefits, clean environment",4.0,"""Not a bad place"""
328,General Motors,"I worked in GMIT for 4 years. I no longer do. If you were family, I would advise you to avoid GMIT for several reasons: (1) There is no defined technical career plan if you don't want to become a Project Manager. GM likes to pretend (lie) that not having a defined technical career plan speaks to the various career opportunities that you will encounter at GM. In reality, out of my 4 years at GM, i saw a grand total of TWO people in my org (about 150 people) get promoted. The rest stayed in same position, switched teams, or left GM altogether. Many of the people in my org who I respected as brilliant engineers inevitably leave GM for greener pastures. (2) GM doesn't appreciate IT. They talk a lot about having a vision of GM as a tech company while simultaneously offering none of the perks of tech companies and certainly nowhere close to the salary (esp in Austin, a growing tech hub). Pay for coffee, pay for food at ""lunch &amp; learn"" event, etc (3) Many of your colleagues in GMIT will be low-performers and you will often have to clean up after them. This is largely due to the complete absence of technical questions during the interview. It's all personality questions. So you end up working with people who are polite and incapable of innovation. (4) Many teams don't follow best practices for software development. Code review, continuous integration, blue-green deploy, unit testing, etc .... completely absent on many teams. Your skills will actually end up deteriorating if you're not careful (even as a college grad with a clean slate mind) . Imagine going to an interview for your next job and saying ""we didn't write unit tests"" - who would want to hire that engineer ? If you do end up working at GMIT, have your side projects that you work on at home so that you can actually solve interesting problems and have something to talk about in interviews.",Lots of vacation given on day 1,1.0,"""Avoid IT like the plague"""
329,General Motors,Long hours and high stress.,Good pay and benefits. Worked with other very capable peers.,4.0,"""Liked position - got downsized."""
330,General Motors,no time or schedule training to learn new technologies....,exposure to new technologies and learning opportunity,3.0,"""review"""
331,General Motors,No opportunities for management growing,Time schedule may be negotiated,3.0,"""Experience, Plastic, Program, Project"""
332,General Motors,"Slow, No motivation, not inspiring to young employees",Great Benefits Good work life balance,3.0,"""Not a great environment"""
333,General Motors,"Upper management more concerned about short term stock price, rather than long term sustainability and employee retention .",Working on cutting edge technology in some areas of the company.,2.0,"""Great Ideas with poor execution"""
334,General Motors,GMIT management does know much about IT,good benefits. flexible work schedule,3.0,"""this is a downsizing company"""
335,General Motors,Leadership does not have a clue to what it takes to run the plant. There is a top down approach and do not listen.,Great benefits and Pay,3.0,"""Its a job"""
336,General Motors,Some teams tend to be very unorganized,Has a lot of great benefits,5.0,"""Depends on team"""
337,General Motors,"some teams use older technology, not best place to work with cutting edge","awesome vacation, relaxed atmosphere, able to move around company",4.0,"""relaxed atmosphere"""
338,General Motors,"From the beginning, there was little to no work to be done at GM. I spent months without any projects or real purpose there. As time went on I found my niche on a good team of dedicated and hardworking employees in the manufacturing area. However the entire time, management was inconsistent and dishonest regarding projects and performance. I was told that I would be receiving a poor mid-year performance review because my team was over-performing and I was an excelling employee, but not enough. Because of this review, I was laid off, literally my manager's words. There are many reasons why you shouldn't work for this company, but the primary being, they are short-sighted and close-minded. If you wish to be treated like an adult, then don't work here.","GM provided me with good resources to further educate myself and the time to do so. I also met some great people there. To be quite frank, the people I worked with made it tolerable to work there and I don't know how I would've got on without it.",2.0,"""From Promising to Poor"""
339,General Motors,Bad offices especially for IT. Packing employees like livestock in a warehouse with no facilities is not acceptable. Bad management. Company hasn’t evolved past the 80s. Managers mentality is very old school and not open to current standards. HR is terrible and they treat employees just like a hord of sheeps.,"Good benefits, possibility of longevity if in the right group. Decent training",2.0,"""Started out well ended up in agony"""
340,General Motors,- Still very bureaucratic despite efforts to change the culture.,General Motors offers may opportunities across many career types. - Good Pay - 401K - Health Care - Vacation,3.0,"""Good Company"""
341,General Motors,Significant uncertainty around periods of restructuring.,Leading the auto industry through a transformation to electrification and autonomous vehicles.,5.0,"""Excellent company to work for, excellent perks, dynamic leadership, global presence."""
342,General Motors,"Political minefield, old boys club in Austin, and not willing to listen to new ideas. I was by an IT consulting firm by the large salary, but ultimately management is not willing to listen to Industry Best Practices around new digital technologies. Also, management in Austin is very top heavy and you are encouraged to nod your head and agree with them or else. Same old crew is out of the office at least two days a month for 'charity golf tournaments' that end up being only 8 people (all from GM).","Good pay and benefits, company car is a nice perk",1.0,"""GM IT is a joke, good old boys club in Austin"""
343,General Motors,Ever fluctuating staffing as headcount is determined by vehicle sales.,"Benefits, training opportunities, diversity and varied experiences",5.0,"""Excellent Benefits"""
344,General Motors,"You need to be extremely well connected if you want to have a chance at getting promoted. It's not too hard to get in, but very hard to move up since they prefer to hire someone new as opposed to promoting someone when there is a job opening.","Good work life balance, rarely worked more than 40 hours a week Great retirement benefits, well above average contribution and matching Amazing health insurance Management is competent and relaxed",5.0,"""Highly recommend for college grads"""
345,General Motors,"Recently went through mass layoffs decreasing morale exponentially here. A lot of the more 'senior' staff was released, many leaders within the community with connections to outside charitable organizations. Quite a few skilled younger employees have left on their own accord recently.",Cheap health care and dental insurance,1.0,"""Great if you like Mass Layoffs"""
346,General Motors,Most managers doesn't spend time on job training for their employees.,Very generous vacation and holiday time-off.,3.0,"""GM is a fairly good place to work."""
347,General Motors,Culture is every man for himself,Great pay and benefits Upward mobility available,3.0,"""Challenging work but cultural is lacking"""
348,General Motors,Too much downtime; bureaucracy; pay,Great benefits; flexible schedule; time to learn,4.0,"""Good Place to Start"""
349,General Motors,Very limited career growth opportunities,Good and professional work Environment,4.0,"""None"""
350,General Motors,everything is ok except the slow pace,pretty flexible on working hours,3.0,"""good company"""
351,General Motors,"Sometime long hours, before the holidays","Great wages benefits, people are great to work with",5.0,"""Best place I've ever work at"""
352,General Motors,Lots of tiers of management and oversight. Lateral movement of upper management leaves little room for advancement and watered down base of expertise.,Always working on improving the automotive landscape through innovation and safety focus. Many great managers capable of and looking to develop subordinates. Terrific benefits and compensation. Casual work environment with challenging issues.,5.0,"""GM Release Engineer"""
353,General Motors,Have to maintain a lot of legacy applications.,Flexible hours and relaxed work environment.,5.0,"""Software Developer at General Motors"""
354,General Motors,Culture is stuck in the 80s.,Work-life balance is good.,1.0,"""Antiquated Culture"""
355,General Motors,Wide variety of experiences. Remain s to be seen that the new direction is viable.,"I worked in the business services side and management team was pretty good. Alas, anew team is in place now, so remain s to be seen that they will continue in the tradition.",4.0,"""Good Company, but..."""
356,General Motors,Poisonous culture makes everyone cynical and resentful over time. Deep lay-offs every 6-8 years.,"Competitive salary, benefits, and vacation time.",2.0,"""Poisonous culture"""
357,General Motors,"* Old guard is not willing to take chances * Failure results in being ostracized instead of following the ""fail fast"" paradigm * Middle management has no willingness to take risks due to above item",* Best paymaster in entier Metro Detroit Area * Very new workforce (60% hired in last 5 years),5.0,"""Great Company"""
358,General Motors,"GM's business is selling trucks and cars - IT is just one of many tools they use, and when there are financial issues with the company, it's IT that takes the hit. Just make sure you take advantage of all the training and system exposures they allow you. Worst case scenario, your resume looks a lot better when you look for your next job.","If hiring out of college, good starting pay and exposure to many different systems that look good on a resume",4.0,"""Good for exposure to lots of different IT Apps"""
359,General Motors,- re-org after every six month (mark your calendar) - 100% remote work as PM in Austin with team in Detroit - expect disconnects,"- top notch technology development - visionary, business oriented leadership team",3.0,"""Location, location, .."""
360,General Motors,"Union, Too many layers, Union, uneducated bosses that only get promoted because of time served.",Benefits are above average for manufacturing.,2.0,"""Not the GM of old."""
361,General Motors,"Most of the time you are constricted with cumbersome procedures / directives of the day. The procedures / directives come from countless sources, and most of the time have the personality of the responsible executive, or something that was interrupted by one of the executive's minions. These rouge procedures / directives are difficult to get through, and most of the time are misinterpretations, or will change before anyone understands them. The new phenomenon is that employees are scared to challenge these misguided procedures / directives, and countless hours are wasted on them. Upper Management can be more like a dictatorship than leadership.","The engineering work is interesting, as it would be any OEM. Vehicles are changing rapidly, and there are many challenging and learning opportunities within the automotive industry. It is an exciting market to be in.",2.0,"""General Motors could be better"""
362,General Motors,Its kind of tense at times due to the auto industry being cyclical,"There was quite many, oncampus gym, good benefits, lots of holiday time, etc.",5.0,"""Great Work Enviornment"""
363,General Motors,Miserable atmosphere since many very talented coworkers left in layoff The best and hardest workers were sucked up by layoff while lazy workers remain 8th level managers are unfriendly now since they may be demoted Leadership is putting all of their eggs in AV and BEV baskets Office seating environment very noisy and unproductive Desired culture/values not in alignment with how great employees were let go Workload increased too much when lost people,"Benefit package is good, including vacation Drive close to home Decent salary",1.0,"""Hoping To Leave GM Soon"""
364,General Motors,IT organization model can be confusing and cumbersome,IT projects are common which allows you to work with new technologies and gives you the opportunity to advance and grow your technical skills,4.0,"""Career Advancement posibilities"""
365,General Motors,I find no cons for this company.,Good pay and they look out for their people.,5.0,"""GM"""
366,General Motors,Layoffs seem to happen every 10 years,Pay and benefits are good for area.,2.0,"""Meh"""
367,General Motors,"Slow moving, with poor adoption of methodologies like Agile and Scrum. Depending on vertical, will experience wasteful processes and tight release processes that aim to minimize risk but don't maximise push to market value.","Work life balance is great, shutdown weeks twice a year add up to additional time off options. Opportunities to work with various teams in many aspects of the automotive sector.",5.0,"""A great company to work for but as any corporation has its process challenges"""
368,General Motors,"Beaucracy, lack of engineering knowledge by manager","decent pay, work balance, vacation",4.0,"""Good company  for entry level"""
369,General Motors,"Low talent level, management always restructuring, Bad rotation of internal transferring","Great Benefits, work-life balance, flexibility",3.0,"""General Motors is a great company but need better recruiting"""
370,General Motors,Higher Management CEO/CFO had bad exp,Relaxed Good working environment place,1.0,"""Managers Rock"""
371,General Motors,Top down approach to leadership and management in recent years. Hard to move around. Quick to release even the most loyal people when cost reductions come.,"Very good educational benefits. Decent medical, dental, etc. Great compensation package including paid company car at the management level and above.",4.0,"""Was once the only place I ever wanted to work"""
372,General Motors,Some management are not leading well,"Flexibility, salary, opportunities for growth",5.0,"""General Motors"""
373,General Motors,"NO cons at all, all is good","always a lot to learn during daily work, and got a better understanding about automotive engineering",5.0,"""Design Release Engineer"""
374,General Motors,Focused on the bottom line more than their most valuable asset which is their people.,Good people to work with you.,3.0,"""Company focus has changed"""
375,General Motors,leadership has made a mess with trying to restructure and failed miserably at it.,Big company - lost of opportunities,2.0,"""Restructuring"""
376,General Motors,"No vertical promotions, only lateral. Not very many benefits.",GMIT is a great place to be exposed to new technologies.,4.0,"""Great work environment, great culture, sub-par compensation."""
