,company,cons,pros,rating,title
222,CVS Health,Understaffed and difficulties with fulfilling metrics agenda.,"Schedule flexibility, friendly staff, and welcoming learning environment to new pharmacy technicians.",5.0,"""Welcoming Work Environment"""
223,CVS Health,Can be stressful in regards to coworkers,Pay started out reasonable. Nice management.,3.0,"""Ok job"""
224,CVS Health,"The system. You would think the amount of money CVS has, they would invest in a decent system. Bring the ACO system to the registers... 90's called, they want their tech back.",The benefits for the most part. They don't provide anything for you during your shift. They should atleast provide a clean drinking source. I'm always buying bottled water because I can't leave the store.,3.0,"""Great but..."""
225,CVS Health,"Understaffed, lack of concern for patient safety, lack of concern for employee, disingenuous concern for company policies and state board rules and regulations","Salary, but that has now changed",1.0,"""Unprofessional,lack of integrity for own policies as well as Board of Pharmacy rules and regulations"""
226,CVS Health,There are really no cons,Works with your schedule mostly,5.0,"""Good company"""
227,CVS Health,"Understaffed and underpaid DL doesn’t know what to do Forced to stay late to finish work, but then get yelled at for going over hours",Great coworkers Felt welcome by staff,3.0,"""Understaffed"""
228,CVS Health,"no breaks, cant eat, stressful",not much. Pay is good,2.0,"""Not easy"""
229,CVS Health,"extremely stressful work environments for retail pharmacy workers higher ups dont care unmeetable quotas technicians have it hard, pharmacists have it worse",Good amount of holiday hours for full time workers and pretty decent vison and healthcare benefits you can move up and be promoted throughout your store and transferring is easy,1.0,"""Just No..."""
230,CVS Health,management needs to listen the employee,Growthful company for software developers,4.0,"""Good company"""
231,CVS Health,Hard to get repairs done at storefront,Easy interview process and good correspondence with upper management.,4.0,"""CVS health position"""
232,CVS Health,Score driven (could go Pro too) Hours are based on Demand,"30 % off CVS Brand items, 20% off non sale items, Flexible schedule and hours.",5.0,"""CVS"""
233,CVS Health,"Forcing employees to sell Carepass, which no customers at my location want and it irritates them every time we are forced to bother them about it. I love having conversations with my customers and being forced to sell them something they don't want always hinders our conversation. In addition to CVS wanted us to sell the customers something, they want a majority of the customers to use self checkout. How are we supposed to sell them Carepass if we don't check them out?? Also none of the customers want to use self-check out because they fear it will cut down on our hours. Which it is- I regularly work 25 hours a week but my hours have been cut down to 9 hours a week. We're not allowed to mention that to the customer though and CVS literally told us to lie to them and say its not impacting our hours.",High hourly pay for job,2.0,"""Going Downhill, doesn't care about employees"""
234,CVS Health,Terrible company Terrible management Terrible HR Terrible service Very Cheap,No pros Decent Pay Some benefits Full time ability,1.0,"""Awful"""
235,CVS Health,-boring at times -retail means weekends and holidays,-meet some nice people -job is pretty simple -you will not get worked super hard,3.0,"""About what you expect"""
236,CVS Health,No room for growth at all,"Hours, good life balance, easy job",3.0,"""Ok job"""
237,CVS Health,"Management can be a hit or miss depending on your store/location. Previous management was okay, but it's much better now. Promotion came fairly late, but then again I was only working 10ish hours. Also, the promotion process takes about a month with various hoops to jump. At least there's a raise given.","If you're lucky enough you'll get really awesome management/coworkers. Customer-focused. A lot is expected from you, but then you wonder why no other companies do what CVS does. Employee discounts are always a plus.",4.0,"""7+ year employee"""
238,CVS Health,Open every holiday No budgeted hours Hard to move up Performance reviews and benchmarking are terrible,There are no pros to list.,2.0,"""No Career Growth or Development"""
239,CVS Health,Stress of the job,Atmosphere is pretty nice,2.0,"""Good work"""
240,CVS Health,CVS is all about business and money. No potential growth opportunity as a pharmacist.,"Surprisingly, you don't get fired easily.",2.0,"""no growth opportunity"""
241,CVS Health,"Abusive company that has destroyed the pharmacy profession. Adds no value to the healthcare system, has only one goal to suck as much out of the customer and the employees. Get rid of the monopoly and healthcare cost and outcomes will improve.","None , the are no pros.",1.0,"""Horrible horrible company"""
242,CVS Health,"Tight deadlines, long work hours","Great pay, recognition, creative work, they value employees' input and follow through on promises, casual dress code",4.0,"""Successful company, high integrity, high standards for quality of work"""
243,CVS Health,Old systems (at least in the position i worked in).,Big company. Lot of projects. Lot to learn.,4.0,"""Good"""
244,CVS Health,"Poor Field Management, Training programs need a major upgrade, Constant game of chasing numbers over anything else.","Very competitive pay, different venues for raises, it’s possible to grow very quickly within the company.",3.0,"""Decent Company"""
245,CVS Health,Yelled at me a lot in the break room,None except co-workers looked good in clothes.,2.0,"""Lead"""
246,CVS Health,Customers were horrible and management sucks,"Once you get the hang of it, it’s an easy job",2.0,"""Clerk/Cashier"""
247,CVS Health,Raises have stopped for non managers,So busy I can’t focus on being miserable,2.0,"""Understaffed, no help, no raises"""
248,CVS Health,"Too much favoritism, unethical environment, low pay","Flexible Schedule, holiday luncheons, friendly staff",2.0,"""Low morale, favoritism, no room for advancement"""
249,CVS Health,call center type o f enviornment,work from Monday to Friday,4.0,"""Certified Pharmacy Technician"""
250,CVS Health,Cut hours based on P&amp;L,Salary and people working for company.,5.0,"""Great job"""
251,CVS Health,Very robotic with little time to do basic needs such as eat or use the rest room,Learned a lot about medications and their effects,1.0,"""Pharm tech"""
252,CVS Health,Young people work there and a lot of them do not do their job.,not stressful and I enjoy working there.,5.0,"""Shift manager"""
253,CVS Health,Incompetence at its absolute finest,Hours are very good and right,1.0,"""Boo"""
254,CVS Health,Hard to get good at somethings,Work anywhere in United States,3.0,"""Pharmacy Technician"""
255,CVS Health,Reduced weekly hours constantly from upper management,"Flexible schedule for students, increase pay every year after yearly performance evaluation",2.0,"""Good place to train but not to stay for the long term"""
256,CVS Health,"To much to list but ill put out a few: -revolving door in the front with their newer way of hiring. Hire in front to send right back to RX thus not making one person able to become a keyholder in the end. -must sign waiver to give up lunches or be ready to loose 30min every time you work more then 4h cause the system will freak out. If you want your 30h a week better have signed off on the waiver cause the My Schedule will always take it out. And with payroll being tight you will have to lose that if you want a lunch. -so many new systems they bring out like the care pass and the old curbside. They use to get on us for email collections before the app came out. Like not everyone wants to give out their email or have a burner one to use. -to many tasks need to be done in a day for a two man team up front in what is deemed a low volume store. Very few days can everything ever get done and thats if not only front is slow but also RX. Many times while being a manager on would be called back to RX to ring cause they are behind thus leaving a new person up front not knowing what to do after what task I can give them is finished. Or the front is very busy where it would almost need a 3rd person on cause nothing else is getting done out on the sales floor. Add in asking a million questions to a customer for extra addons every time corporate wants to bring them out. No wonder there are states that are in trouble with the FDA for expired items. We NEVER have enough time to get what needs to be done in a day finished and then go out and check the outdates on items that need it. -Speaking out outdates my state is one that is in trouble for that. Customers come in and scour the store for outdates and sadly cause we dont have enough time they find the ones that are just up by a day or two. And its not one coupon for finding the stuff. Its one PER ITEM! And sadly its normally on the snack items (candy, to go crackers and what not) which are like 20-30 individual items per box. After dealing with those our reg would normally crash like clock work. Have a lot more nightmare stories but think a lot of that was just to my store itself or at least to the district I was in.","My store they were flex on hours. I personally could not work two different days during the night shift but was able to do day. The GM was able to work around that but I know that is store to store and if you get a decent GM that will work with ya on that. Mine did and made life so much easier and worked with myself and the one other key holder in the store. Also had decent dental, vision and script insurance. I know they switched to Aflac recently so cant say much on that but just old health was something left to be desired (also dont help that till 2019 we were Aetna which CVS now owns so they were double dipping out of us since 2017 on our paychecks)",2.0,"""Between demands from RM and hiring system was a nightmare"""
257,CVS Health,"Egotistical pharm techs that refuse to help or teach, underpaid, overworked, dealing with rude customers, undervalued, might be told to work with floaters as a brand new tech, terrible if not non-existent training","Learn a ton thru experience, sick/vacation pay, SOME very forgiving and helpful pharmacists/techs, rapport with regular patients",2.0,"""Depends on store"""
258,CVS Health,"I'd like to start by saying that I am generally a very happy and optimistic guy. I don't like to complain, but this needs to be heard. Once upon a time, in a land where expectations were realistic and people were given adequate time to do their jobs, CVS was a good company to work for. But then!... The NY Times published an article on 1/31/2020 about chaos at retail pharmacies and pharmacists' very real fear of misfilling prescriptions. The reason is there is far too much to do and far too little time given to get it done. The risk is obviously different working in the front store, but the point is that there is nowhere near enough time to do our jobs correctly, and we are micromanaged to no end. Salaried employees receive zero compensation for working what are oftentimes countless hours beyond what they actually get paid for. The hiring process is a disaster. It takes weeks, if not months, to get a new hire actually working at our store. Staffing issues have plagued many of the twenty-or-so local stores with which I am familiar. Unless one knows how to manipulate the time-space continuum, we are forced to cut corners and half-ass our work. It's just a crazy juggling act. I honestly believe that the only way to fully complete the workload correctly is to have a staff solely consisting of experienced, fast-moving, super hard-working people. Needless to say, those odds are rare. We went from having basically unlimited ability to satisfy our customers to a having a ridiculously strict computer system that impedes good service at the register. Most, if not all, of the technology is under par, for that matter. We're constantly pressured to sell a subscription program when none of us signed up to be a salesperson. The incentive is laughable. I don't know the actual turnover rate, but it seems quite high, including field management. Not surprising when the company treats its employees as expendable. I could go on and on... But seriously, look elsewhere. In the end, you reap what you sow. Good luck, CVS!","I've met some amazing people working for CVS, including my fiance. Something about mutual suffering that brings people together!",1.0,"""Polishing brass on the Titanic"""
259,CVS Health,The amount of finicky coupon rules you will have to deal with is directly correlated to the length of the receipts.,"Guaranteed yearly pay increase proportionate to performance Pay bonuses for signing customers to store membership program 32hrs PTO, optional insurance plan if full-time Store holidays are automatic PTO that does not come out of your yearly allowance",5.0,"""Pleasant"""
260,CVS Health,Little On boarding orientation,Over all Health Care of their clients is their primary concern,3.0,"""low pay, little training, before releasing to single pharmacy store"""
261,CVS Health,"Theft, and location isnt really the best.","Coworkers, flexibility, and nice customers at times.",3.0,"""Its nice"""
262,CVS Health,Manager not readily available. Pay is not conducive to workloads.,Teams work cohesively to achieve goals.,3.0,"""Being honest"""
263,CVS Health,"Bad distribution of work, not enough employees",The company pays its employees well,2.0,"""intern"""
264,CVS Health,Too much pressure Lack of tech hours,Patient care calls allows patient interaction,2.0,"""Avoid if you can"""
265,CVS Health,You do a lot more than you’re paid for,Good management Rewarding job Friendly coworker,5.0,"""High pace job"""
266,CVS Health,"Racism, low pay, had family working at the store (was against company policy)",You are cross trained sometimes if you are able to work when people call out..,1.0,"""Be careful"""
267,CVS Health,"Understaffed, no training period, no care for their employees.","Flexibility, and that's about it",1.0,"""Terrible Environment"""
268,CVS Health,"They're not the best at relaying accurate information in a timely manner unless it serves them. If there's something you need, you'll have to stay on them until you get it otherwise it'll fall by the wayside. Depending on your role, there's a very big numbers-driven performance expectation. Gossip is surprisingly a regular thing so you should be very careful with whom you share information with and be careful who you trust beyond a professional sense.","Overall the company is great. They've provided a plethora of benefits and services to their colleagues. You do have the option to move between departments every 6 months if you choose. Some like to get a broader understanding of operations that way. There's usually a fair amount of overtime offered throughout the year. Also, there's always someone there willing to help you understand a concept if needed.",3.0,"""Depends on what your role is."""
269,CVS Health,Not focused on your growth at all once you get adjusted,Pay is decent if you're getting through school,3.0,"""Intro into the health field"""
270,CVS Health,Too much reliance on Indians. Focus on “hours” for IT. Under staffed. Too much red tape and convoluted processes. Outdated technology. High demands from business with little respect for IT’s dedication. Consistent 50+ hour work weeks.,Work at home. Salary was competitive. Boss did provide comp time for the frequent fires that interrupted weekends and PTO.,1.0,"""Senior Manager, IT"""
271,CVS Health,"It’s retail, and everything that goes with retail.","Great place to work, even at part time had lots of hours.",5.0,"""Great place to work"""
272,CVS Health,The store manager is the grunt of the store. There is no labor budget to lead a team. When the budget only allows for a leader and a cashier per shift - that leader is the one doing everything.,Offers quick advancement but there is little training,1.0,"""Not a great company if you are a great leader"""
273,CVS Health,It is a very corporate driven environment,I can pick up shifts at other,3.0,"""Pharmacy intern"""
274,CVS Health,They do not care about you or your future.,"Steady check and managers to not interact with you that often, not because they trust you, but that they’re overwhelmed.",2.0,"""Not a good place to work"""
275,CVS Health,"no one knows what is going on. they can and will fire you for anything. Will find any reason they can not pay you. Would be great benefits, IF you could use them. Insurance bends over backwards to find reasons not to cover ou. You must watch your deductibles and out of pockets or they will screw you there too, supposed to be $6000 max out of pocket, yet I have thousands over in doctors and hospital bills. Lots of promises, never a follow-through, lots of smoke up.... too many responsibilities put on supervisors.",at this point not sure,2.0,"""Can't get it together"""
276,CVS Health,"no hours for payroll, unrealistic expectations, poor raises 2% each year, almost impossible to be judged on performance.","Availability to move location to location, flexibility in work schedule, good vacation time and sick time.",1.0,"""Declining Career"""
277,CVS Health,"Terrible support, Stressful, Unreasonable expectations",None. Terrible company to work for,1.0,"""Poor company to work for"""
278,CVS Health,They cut hours every week,Nothing is good in CVS.,3.0,"""Bad"""
279,CVS Health,Too corporate-y Doesn’t put customers first Understaffed Customers can be rude,Good dental insurance Easy work when you get good,3.0,"""Pass if you can"""
280,CVS Health,Customers act like they own you.,Cool people to work with. (this depends on your store),3.0,"""It was fine"""
281,CVS Health,workload is too much for the amount of hours is giving.,if u don't have a family its good,2.0,"""workload"""
282,CVS Health,Directions are not clear at times. Some people are really rude when you ask them for help. System of this company does not look organized. Employee's good health and well being is not a priority for this company.,You get to work on tools/skills that are useful in the Automation market.,2.0,"""Not Enough Directions for beginners"""
283,CVS Health,Long hours sometimes and weekend work.,"Good eye insurance, pay isn't bad. Always room to move up.",2.0,"""Not bad"""
284,CVS Health,Overworked and hours cut,Insurance and 401k benefits are good,2.0,"""Overworked"""
285,CVS Health,"The absolute worst place to work as a pharmacist. The only way I would go back to them is if I were on the verge of being homeless. They don't care about their employees or customers at all. They only care about the bottom line. You get next to no technician help and have reduced the amount of help even more since I left a few years ago. Management only cares about an increasingly large amount of meaningless metrics that do not benefit the customer and only help the bottom line. I can not stress this enough, unless you are completely out of money and on the verge of homelessness, do NOT work at this pharmacy.",I got a pay check.,1.0,"""The worst place to work."""
286,CVS Health,"You will have some rude customers but don't let it bother you, continue to rub some good energy on them maybe it'll brighten their day a little!","Great manager, you stay busy for a ""small"" store, pay, benefits are great as well!",5.0,"""I absolutely loved my job at CVS!!! Greg Hamm is the best manager any employee could have!!!"""
287,CVS Health,Long hours On feet all day,Awesome people Great work environment,5.0,"""Great company"""
288,CVS Health,"Long hours, low pay, no bathroom breaks, short staffed",Nothing really. Not even the discount is good,1.0,"""Sucks"""
289,CVS Health,Understaffed. Managers keep calling to see if you can work extra hours.,Pay is reasonable for a student,3.0,"""Harder than it seems but bearable"""
290,CVS Health,Low pay Not enough recognition for contributions,The work is easy Staff is nice,2.0,"""Techs need to be given a raise for their contributions"""
291,CVS Health,"- The pros (listed above) depend on your department - highly matrixed organization, so it takes awhile to get the lay of the land","- the people are top notch: smart, helpful, caring - flexible work arrangements, work life balance - puts the customer first - many opportunities across the enterprise for career growth",5.0,"""Smart &amp; helpful people, Innovative environment"""
292,CVS Health,"Crazy long hours Weekend work for implementations for go lives at midnight to 3am No time off between October-December Bad executive leadership, they do not listen at all to employees leading projects around enhancements only their thoughts about products (mostly due to cost of implementing things where there is no turning back)",Flexibility to work from home,1.0,"""Bad Benefits and Ridiculously Long Hours"""
293,CVS Health,Higher Management is not doing a great job,People are awsome to meet there,2.0,"""Alright"""
294,CVS Health,Way too demanding and stressful workload/environment. Management was always adding or either updating new principles which caused to either fall under pressure or to just quit all together.,"Had good pay and the pharmacist manager tries their best to accomdate to your request in regards to call outs, vacation and etc",3.0,"""Too demanding"""
295,CVS Health,not enough help to manager,great salary with good benifits,3.0,"""cvs"""
296,CVS Health,No hours available Management is horrible They only care for customer not employees,Flexible schedule They give you the tech licence,2.0,"""Workstyle"""
297,CVS Health,Poor store management And lack of advancement,Good to help others and see them smile,4.0,"""Cool"""
298,CVS Health,You feel as if you are trapped,You are able to help people that are in need and require assistance.,4.0,"""Pros and cons of working as a pharmacy technician"""
299,CVS Health,"Lack of technician help, unrealistic goals, customer is 100% right no matter what",Salary higher than other retail locations,1.0,"""Worst Place Ever"""
300,CVS Health,Poor culture (three more words),Good pay (three more words),3.0,"""Good pay, poor culture"""
301,CVS Health,Very boring and slow. High turn over rates for management,"Relationships with customers, employee discount",3.0,"""Boring"""
302,CVS Health,"No family time, there is no balance.","Good health benefits, small team to work with",2.0,"""not good enough for 60 hours"""
303,CVS Health,The Hour cuts are terrible,The Benefits are really great,5.0,"""Love it"""
304,CVS Health,Pharmacy customers are rude and it gets extremely busy,It was Fun with coworkers,5.0,"""It was hectic but the co workers made it sooo much fun!"""
305,CVS Health,"Constantly understaffed. Management was abysmal. Customers complained daily about medications not being filled on time, or worse, receiving the wrong prescription.",The times I did get to work in the pharmacy were great. The work itself was fulfilling and I enjoyed my time with customers.,2.0,"""A last resort if you want to work for a Pharmacy"""
306,CVS Health,Customers are very inconsiderate and very rude,"Easy learning, flexible hours, great work environment",4.0,"""couponers/sick customers are annoying"""
307,CVS Health,Sometimes miscommunication from corporate and hours can vary by store,Good pay and good opportunities.,5.0,"""Shift Lead"""
308,CVS Health,"Updates make the system glitch a lot, which slows down workflow","Pharmacy Manager is very personable, and down to earth. Treats staff very well",3.0,"""No complaints but also no praise"""
309,CVS Health,"Working hours and environment become long and overbearing when the team is not in sync, has poor leadership and thus leads to the constant turnover of genuine employees.","Patient Centered Focus, Health Promotion, Values, Company Appreciates a Leader with Strong Intuitive, Creative Ideas and a Strong Foundation",3.0,"""Dynamic and Potential For Growth with Appropriate Leadership"""
310,CVS Health,Constant stress and overworking on everyones part except for the ones setting the schedules,Sometimes you get a break,2.0,"""Step it up Cvs"""
311,CVS Health,"You'll be piled on with tasks along with having to keep watch of customers. You'll never get your 15 minute breaks and honestly you have to skip a lot of your lunches to keep up with work flow. MoneyGram and Coupons, along with situations that might deny customers their prescriptions will bring the most frustrating customers you can imagine. Along with all this, your work flow will probably never be good enough, and when it is you'll just be piled on with more work.","Okay pay, carepass incentive, pretty flexible schedule.",2.0,"""Too much to do, too little time given."""
312,CVS Health,You have to do a lot of work with little time,The pay is good for retail,4.0,"""Shift Manager"""
313,CVS Health,how the cut hours at the holidays,"Full time, nice people working there",4.0,"""It's okay."""
314,CVS Health,"They don't allot enough hours to get a job done, then they say that because you didn't get the job done/quota met, that they can't increase your hours. Likewise, they start certified tech pay at the exact same rate as the front store workers, but expect you to work like a salaried management employee. To be fair, most retail chains are the same way, but CVS is the lowest paying one.","There are definite differences in the systems at CVS and its competitors and some of them are much better at CVS, while some also are lacking.",3.0,"""Little pay, lots of stress"""
315,CVS Health,Didn't give the employee want they deserve,Working for CVS was good because I gained alot of experience,2.0,"""Cvs review"""
316,CVS Health,Some managers arent nice and cvs let’s them choose your hours,"Great starting pay, easy to move up,",4.0,"""Cvs"""
317,CVS Health,The only thing I can complain about was that other employees that smoked received more frequent breaks which accumulated to longer breaks all together than I received.,Gave me hours during school breaks and in between semesters. Great peers and managers. No complaints!,5.0,"""Great College Job"""
318,CVS Health,I don't really have any complaints except for the couponers can get a bit crazy when their coupons don't go as planned.,- nice people - the manager is flexible with my school schedule - great pay for part time,5.0,"""LOVE IT!"""
319,CVS Health,constantly cutting hours and skeleton schedules,pharmacist boot camp never ending pickups,3.0,"""boot camp"""
320,CVS Health,"-The job isn't for everyone as it can be really monotonous, -requires more physical work than one might expect. -Store managers tend to step down or change yearly so you wont have the same manager long","-Flexible scheduling and reliable requests off for vacation if enough notice. -Good growth in the company, you just need to push for it.",4.0,"""Decent company"""
321,CVS Health,"Recent hours cuts have completely gutted service, safety, and morale. Operates under the guise of ""patient care"" while truly only pushing metrics and squeezing pharmacists for the most possible output with the least possible compensation. Leans on the term ""salaried"" to force extra hours out of pharmacists, but treats them like hourly employees when it suits the company. Overall disgusting, unethical behavior.",Direct patient contact. Coworkers to commiserate with.,1.0,"""Epitome of corporate greed and manipulation of the healthcare system."""
322,CVS Health,Scheduling and management wasnt the greatest,It was a nice way to start. good benefits,5.0,"""It was ok"""
323,CVS Health,No cons to report at this time,Nice people that work the3,5.0,"""Trying to download my paycheck"""
324,CVS Health,The salary is very low.,Coworkers can be very friendly,1.0,"""Low Pay"""
325,CVS Health,"Corporate constantly lowers man hours more and more, making busy pharmacy duties impossible. They will blame the employees, even if they are the ones not allowing stores to have enough employees present at once to cover all the stations in the pharmacy. How are prescriptions supposed to be filled on time when on a lot of days, there is only a pharmacist who is answering a constant streams of phone calls, and techs all occupied at drive through, front register, and drop off for hours at a time. Not to mention putting employees in potentially dangerous situations, like when your store loses power, even at night. They expect you to keep the store open and allow one customer in at a time and have a employee walk with a flashlight through the aisles with them, while the other employee guard's the front door and makes sure it stays locked while customers outside try to force open the door.","None really, unless you're the CEO.",1.0,"""Corporate doesn't care about customers or employees"""
326,CVS Health,Overworked and under appreciated. Management looks out for themselves only.,Benefits are decent if you can stay put.,3.0,"""Overworked"""
327,CVS Health,Very competitive to move from one team/department to another.,Flexible schedule as a salaried employee,4.0,"""Average pay"""
328,CVS Health,management was kinda bad that will be a con (major one),"it was a good job , not much to say",4.0,"""So-so job"""
329,CVS Health,"NO work-life balance. Schedules are created with no care or concern for employee's home life. Can't keep people because of this, so way too much added stress on those of us that stay employed there. Have to fight to use our earned paid time off. Also be prepared to work EVERY holiday including Christmas.",Customers are very friendly. They make your shift better.,1.0,"""Wouldn't recommend"""
330,CVS Health,Cutting of tech hours leading to less help,Team oriented goals to help patients lead healthy lives,3.0,"""Great"""
331,CVS Health,"Hectic environment High stress Dangerous levels of understaffing Corporate thinks that technical efficiency means that healthcare can happen with a skeleton crew. Unpredictable hours (as low as just 30 hours for full time) Have to beg for shifts at other locations just to reach 40hrs at times. Variable schedule, never the same week to week. Work you 10 days in a row at times before you get a day off. Breaks are limited because of understaffing. A 30 min lunch break on a good day during a 12 hour shift. Little room for advancement",Decent benefits Good raises and bonuses Starting pay is higher than most places Flexible hours Good place to start out as a Technician if your Pharmacist in Charge and Store Management staff are good.,2.0,"""My Pharmacy Team was wonderful but Corporate is clueless"""
332,CVS Health,Down side - there isn't really a downside.,"Phenomenal company to work for, love it - just be patient and work very well.",5.0,"""SUPERB Company"""
333,CVS Health,You will be micromanaged and have terrible bosses that want you to work 12 hours a day. Expect to work weekends too at points.,"Good pay, but they expect you to dedicate your life to the business. If you, like",1.0,"""Terrible Culture in Mountain West"""
334,CVS Health,"The health insurance is terrible with deductibles at $3400.00 which is not reachable for most working of America. They state they promote from within but just like any other company it’s not what you know but who you know. I worked with the company for 3 yrs during that time I was utilized for anything needed from projects to training new hires. Most employees that submitted request to be defined as a Rep II which included a raise to reflect that you exceeded job expectations. They certainly do utilize you as a Rep II but no pay raise. I was released from my position for declining a call I declined a call another rep was transferring to me? So didn’t make sense to me. In my short time with them I moved desk over 12 times and supervisors more than 6, you are told to say you work for anthem when your a Caremark Emoloyee. When I left I was taking my regular rep calls, prior auth calls, after hours specialty calls, ingenio calls, optum calls, employee calls and Med D calls? All different skill levels which should have included a pay raise but always denied a raise due to management changing the requirements right before raise time arose at the same time you literally had to look at your phone display to see who was on the line? You have to use vacation days if your sick and are penalized twice one for not being at work and another for calling in? They actually expect you to request day off and hope you get approved so you won’t be penalized. If you are scheduled to work overtime you loose an additional point they also implement mandatory overtime if you don’t enter your overtime they will assign it. Im surprised they have not gotten in hot water from the state it should be a persons decision if they want to work overtime. The labor laws last I read anything over 40 hrs should not be mandatory. I worked a 10 hour shift so had to work 12 and 13 hour shifts to cover my shift and the mandatory overtime they mandated. They are certainly focused on the companies needs not the employees.",Great overtime!! Most of the year you have the potential to earn unlimited overtime.,1.0,"""Empty promises"""
335,CVS Health,There’s no cons really everything looks easy,The best thing about working here is getting to know the people and gaining knowledge and experience,4.0,"""Cvs was a great first job experience for me"""
336,CVS Health,Mean people very busy weekend days,good hours help people very friendly,4.0,"""Very friendly"""
337,CVS Health,Employees work longer hours then their management people do.,Co workers are great to work with.,5.0,"""Disappointed"""
338,CVS Health,"-Couponers are everywhere. They can be hell. -I was told that corporate had allocated funds to fix break rooms, but the break room there was atrocious. 75% of the lockers were broken and unusable, the appliances looked like they were decades old, and there was no clock making it this strange liminal space where you felt like you weren't on break, you were in hell. -I only worked there a week, really. After my first week there, I got a call back from what was basically my dream job, and they offered me the job before the interview was even over. The only problem being they wanted me to come in right away. When I went to resign, they called me in and the assistant manager sneered at me, yelled at me, told me that it was my fault they weren't getting a day off that month, and then forced me to watch him scratch off each of my shifts for the next three weeks. I left in tears :( I feel like I really dodged a bullet, they might have been really nice to me in the beginning, the moment I had bad news they suddenly acted very childishly and were very rude.","-I hear training could be iffy at some stores, but my store had very effective training and was very helpful there. -Pretty flexible schedules as long as you let the managers know ahead of time.",3.0,"""All was great until it came time to leave...."""
339,CVS Health,So focused on their metric system that the way they dispense drugs to people who need them is borderline dangerous,Gives a good competitive edge when you do look for other jobs,2.0,"""Get your experience and get out"""
340,CVS Health,hard to get your foot in the door without knowing anybody. took me 4 months despite the fact high schoolers can work in pharmacy and i was well into college started at a pretty low unlivable wage you literally cant drink water at work,provide training good bonuses entry level opportunity to grow in the company,4.0,"""good place to start working"""
341,CVS Health,"district leader will chew you up for going over hours, not meeting flu goals or PCQ calls","Better salary then most retails, option to pick up as many hours due to high turnover",3.0,"""Good salary, but unjustifiable labor"""
342,CVS Health,"Constantly short staffed, unreasonable expectations",It used to be a decent job. You find good people to be miserable with the PICs have always been great,1.0,"""Don't do it"""
343,CVS Health,Opportunity for overtime and benefits should be offered with third party companies.,People Working for CVS Plan to Stay for the long haul.,4.0,"""Pharmacy Assistant"""
344,CVS Health,Long work hours and time off.,Employee engagement and future growth.,5.0,"""Good future"""
345,CVS Health,"Increased work demands and decreasing help year after year it got worse and worse. The benefits increasingly got worse specifically medical benefits. Medical benefit costs were FAR too high I would spend just between my husband and I roughly 12,000 a year just for medical coverage. If you include the fact that I would meet the deductible every year too plus other expenses you can add another 8,000 on top of that. Corporate doesn’t care about anything but their profits. Patient care is disguised in programs that are designed to increase solely increase profits. If they actually provided us with enough staffing we could actually spend time with our patients having effective counseling sessions...instead we oftentimes have to sacrifice patient safety and rush through these counsels and sometimes even come up with ways to NOT do them at all because we are simply FAR too behind to take the time. It’s sad that retail pharmacy has come to this.",If you have a great leader in this company the job seems a little less miserable. I was fortunate enough to have great leaders with the exception of one (whom I believe was forced to step down),2.0,"""13.5 years"""
346,CVS Health,"No cons, if you like coming to work that is.",Great work environment If you need any help at all just ask they highly encourage it. Management responds immediately.,5.0,"""Pharmacy service representative"""
347,CVS Health,It is hard to find parking sometimes.,Very good management team to work with.,5.0,"""Great place of work"""
348,CVS Health,"PAY, NEED MORE BREAKS, WAY TOO STRESSFUL, POOR COMPUTERS/EQUIPMENT, TOO UNDERSTAFFED WHICH MADE PTS UPSET, VERY POOR COMMUNICATION, MY MENTAL HEALTH TOOK A BIG HIT, HORRIBLE MANAGEMENT TURNOVER!!!!!",I loved certain pharmacists that appreciated the care I gave my patients. I loved many of the people I took care of. Patients!!!,1.0,"""Stressful environment for NOT enough money and NOT enough break time to clear your head.  I stayed for the patients."""
349,CVS Health,"ZERO work-life balance, HR followed hearsay instead of really looking into issues, only 2 employees at a time working together, so huge workload, a lot of employees didnt want to do their job so the next shift had to finish or they got in trouble.","They were flexible with schedules, hired college students, cross trained employees for RX.",3.0,"""Stressful to say the least."""
350,CVS Health,Insurance has increased significantly with higher deductibles over the years. We are hoping that with the Aetna merger our choices will be better next year during open enrollment.,"Match 401k up to 5%, Discount when buying company stock.",3.0,"""Stable company to work for"""
351,CVS Health,Working extremely hard is the only way to make it,"It’s a solid company, pays well, benefits are decent",2.0,"""Challenging"""
352,CVS Health,"overwork their employees instead of hiring more at a competitive rate, do not respect employees' complaints about supervisors/managers, do not take official complaints seriously",can relocate to different stores,2.0,"""They may care about their customers, but they don't care about their employees"""
353,CVS Health,-Corporate does not care about its individual employees -Hours are ridiculous despite being part time--terribly understaffed,"-Competitive salary -Management really depends on the specific store, but some are great",3.0,"""Probably not worth the stress..."""
354,CVS Health,Work all The time and extremely metrics driven. Have to be a licensed pharmacist to move ahead Have to work with less resources year over year,Good pay and flexibility Relocation helps to drive career,2.0,"""CVS DM"""
355,CVS Health,You get cents for a raise Caucasian employees make more then colored employees,Colleagues are great to work with,2.0,"""Don’t value their employees"""
356,CVS Health,Like any big corporations pay is meh. All about supply and demand,Structured company. Clean environment. Competent systems,5.0,"""Nice"""
