,company,cons,pros,rating,title
246,Apple,"Apple has so much money they can put 12 teams on the same project, and when the smoke settles pick the teams that make it. Competition between teams can be like the Hunger Games.","Great benefits, talented coworkers, nice office",4.0,"""Good work, lots of competition"""
247,Apple,apples products are generally more expensive overall,"Family Based, discounts and insurances",5.0,"""Great Company"""
248,Apple,You can't get anywhere within this company unless your a white male! PERIOD!,There is absolutely nothing positive to report about this company!,1.0,"""Don't work for Apple At Home Support!"""
249,Apple,I Haven't come across any.,One of the best company to work,5.0,"""Awesome, Awesome, Awesome"""
250,Apple,not that I can think of,flexibility great set schedule (no changes for 4-6 months),4.0,"""great place"""
251,Apple,The pay gap between management and non management is discouraging and the pathway to leadership is all politics.,"For a retail job, pay is on the higher end. Perks surrounding discounts, partner discounts.",4.0,"""Headed in a different direction"""
252,Apple,Terrible work hours. No room to grow,Great benefits and competitive pay,5.0,"""Great benefits"""
253,Apple,"A job at Apple is lot of work, but it’s extremely rewarding. Work/life balance is a little tough to manage but doable.",Work is great! You feel your impact. Apple respects the recruiting org!,5.0,"""Great place to work and grow!"""
254,Apple,there are no cons to this job,"Flexible schedule, great pay and benefits",5.0,"""Great Job"""
255,Apple,- Long hours - Remote work can be hard to communicate with management,- Remote work - Tools provided,4.0,"""Good remote job"""
256,Apple,Work/life balance can be non-existent.,"Able to help and convert people to Apple services/products, great team of people to work with.",4.0,"""Great company, especially for part-time"""
257,Apple,Schedule availability is tough to adhere to while going to school. Leadership isn’t always united and the employees suffer because of it. Corporate forces awful strategies down managers throats that employees are forced to follow even when they make zero sense for a flagship store.,"Good benefits package, tuition reimbursement for college students. Opportunities to develop skills as a technical specialist.",3.0,"""Good college job tough to make it a long term thing."""
258,Apple,"Difficult to earn promotion. Raise, if you earn one, is tiny.",You get to work with great people and genuinely impact your community.,5.0,"""Genius Admin"""
259,Apple,Working weekends can be a pain,"Great benefits, great company, helpful co workers",5.0,"""Great place to work"""
260,Apple,Working weekends can be a pain,"Great benefits, great company, helpful co workers",5.0,"""Great place to work"""
261,Apple,I don’t think I can think of any,Excellent Brand Building and Marketing,5.0,"""Sales Account Executive"""
262,Apple,"Little to none, only downside is that there little to no time off during December due to people purchasing new Apple products.","Great benefits, flexible work schedule and incentives for performing well on customer service.",4.0,"""Great experience working at Apple"""
263,Apple,Not very appealing in terms of compensation. Very competitive if need to move around for career advancement,Nice campus. Supportive team environment.,4.0,"""Metrics based.  Not much room for salary increase"""
264,Apple,Moving up in retail takes time,"Apple is an amazing company to work for, great creative people.",4.0,"""Great company to work for, retail is retail."""
265,Apple,I wish there would've been a more consistent direction of the company from our management staff.,I absolutely loved the creative culture while working at Apple,4.0,"""Great Place to work"""
266,Apple,"Insane work hours, lots of travel","Great health insurance, primo campus, lots of freebies",5.0,"""Good team"""
267,Apple,"Very busy at times, but time goes by fast.",Great benefits &amp; work environment.,5.0,"""Great place to work"""
268,Apple,Nothing was bad there at all,It was fun at times,5.0,"""Engineer"""
269,Apple,no cons just a lot of work,friendly staff and flexible hours,5.0,"""specialist"""
270,Apple,Retail hours in stores and lack of flexibility for hours,"Benefits, healthcare, stocks, leadership roles, training",5.0,"""Rewarding fast paced & thorough environment"""
271,Apple,Great company to work for,"Fun work, talented coworkers, challenging questions",5.0,"""Great company to work for"""
272,Apple,"Management is iffy , lots of numbers to hit or achieve",Good benefits and stock options,4.0,"""Apple Worker"""
273,Apple,Not really any other than having to work weekends all the time. Not much work life balance,I really Love the company,4.0,"""Apple"""
274,Apple,Have to work weekends as PT,Great Staff and work evnironment,5.0,"""Great Experience"""
275,Apple,It's busy every day and and only gets busier when release date nears. Can easily overwork and burnout.,Supportive and healthy team environment,5.0,"""Great work environment"""
276,Apple,"It can get repetitive , and dealing with customer who feel entitled",Wonderful environment and team oriented. Great benefits,5.0,"""A place where a lot of patience and critical thinking is needed"""
277,Apple,it can be a little difficult to grow.,great pay! tuition reimbursement! best people i've ever worked with,5.0,"""Great company to work for"""
278,Apple,schedules are flexible but hard to change after first initial switch,"great networking skills, great supervisors, great pay, flexible schedule",5.0,"""College Org Advisor"""
279,Apple,"No clear career path, mostly part time positions, communication not always consistent","Upbeat environment, no micro-management, supportive team members and leaders",5.0,"""Current Thoughts"""
280,Apple,"It has become too big,",It is very Friendly company.,4.0,"""Good company to work"""
281,Apple,Everything else is not worth your mental health,Kind of a CV booster of sorts.,3.0,"""Get in and out asap"""
282,Apple,Busy But still not bad,Nice people who care about u,5.0,"""Good"""
283,Apple,Management sucks!!!!!!! They don't know how to be true leaders.,Benefits co-workers apple products,3.0,"""Management Sucks"""
284,Apple,"Women are sometimes treated in an appalling manner, are very underrepresented in management. My experience with their self funded long term disability plan through Cigna borders on criminal. This is one benefit you might get for a year, then they kick you off, let you file a lawsuit, then settle for pennies on the dollar. My attorney has dealt with more than a few unhappy disabled people who worked at Apple.","Salary, people, technology, discounts, cache",2.0,"""Gender discrimination/ benefit untruths"""
285,Apple,Exhausting Fast-paced none none why do I have to enter 5. This is a scam,Benefits are amazing Ability to move up Flexible hours,5.0,"""Great Company however exhausting"""
286,Apple,"Retail life: dealing with rude customers, busy shifts","Great benefits, good work culture",5.0,"""Good experience"""
287,Apple,"Long work hours, sometimes until 9/10pm, but that's retail for ya.","All of my coworkers are interested in my successful performance, providing feedback when needed. I feel supported and empowered by management.",5.0,"""Great work environment and energy"""
288,Apple,There are no cons to working for Apple,Great company to work for and learn,5.0,"""Apple Intern"""
289,Apple,Beat your brains out with a metric stick,"Good company, good benefits, pros",4.0,"""Apple"""
290,Apple,No work life balance Lots of micromanagement Management did not worry about the women in our store being sexually and verbally harassed.,Pay was not bad Good benefits Great co-workers,3.0,"""Good pay for retail."""
291,Apple,overly competitive for no reason,A lot of good bennefits,1.0,"""Way too hard work for the pay"""
292,Apple,Management is weak but consequences often land on the employees,You will make great friends with retail sales team,3.0,"""High paced environment"""
293,Apple,None really other than it can be a little busy in store,Amazing onboarding that really teaches you the ropes,5.0,"""Great company  with an amazing culture"""
294,Apple,"None, not really, don’t have any",They seem to care about you,4.0,"""Great place"""
295,Apple,"Can be stressful, fast paced, and any customer service job can get exhausting","Great company culture, leading in the industry, competitive pay, good coworkers",5.0,"""Great Company - Hard Work"""
296,Apple,"Management/Leadership is being recruited more and more from outside the Apple community. Thus, you are working for people who don't consistently embody the high standards of ""Apple Culture"". Micro-managing is rampant, passive-aggressive bullying tactics are widespread.","The health benefits are great. The employee discount on Apple products is 25% (pretty good, but the cost of their stuff is going up!)",2.0,"""They are slipping"""
297,Apple,Retail life in the truest sense,"Benefits, Employee development, Peer relationships",4.0,"""If you don't know what you want to do.. Apply to Apple"""
298,Apple,Unpredictable Saturday shift schedule and very unrealistic goals for employees.,"Gained experience with iOS and macOS operating systems, acquired troubleshooting skills, and customer satisfaction.",4.0,"""Great Experience"""
299,Apple,None that i can think of,"Learning from great people, everyone is very willing to help.",3.0,"""Great People"""
300,Apple,None that i can think of,"Learning from great people, everyone is very willing to help.",3.0,"""Great People"""
301,Apple,Male dominated management. Very few people of color in leadership.,Queer / trans friendly and safe environment.,4.0,"""Be yourself. Meet people from all over the world."""
302,Apple,"Changing schedule for at-home advisors (can be hard to plan things), high stress dealing with customers","Freedom to work from home, good managers, good company and benefits.",5.0,"""Good remote position, pays well and changes by area"""
303,Apple,for a part-time job they schedule too much,"Good pay and benefits, great training",5.0,"""Good company"""
304,Apple,lots of money but money for mi ahah,it was very good big company,5.0,"""easd"""
305,Apple,Lack of structure or SOPs,Extreme visibility into supply chain,5.0,"""Huge buyer power"""
306,Apple,Can become redundant staying one position so I advise on moving around with into the company,Great Team Great Management Pay and benefits are amazing for a retail job,5.0,"""No cons at apple"""
307,Apple,Seasonal so not full benefits or job guarantee,Nice place to work good people to work with,5.0,"""Great experience"""
308,Apple,Wastes people time with all of the interviews,Globally known across the world,1.0,"""Waste of time"""
309,Apple,Limited exposure to new opportunities,"Great benefits, provide work computer",4.0,"""Good place to start"""
310,Apple,Job can be mentally draining 7 seconds in between each call Customers can be difficult to deal with,The benefits for employees are great Work from home is a plus Flexible schedule is a plus too,3.0,"""Benefits are great, job is stressful"""
311,Apple,Some manager but eh,I only pay $20 for my monthly metrocard. My phone bill is so cheap. I got to see a therapist for free. They’re cool peeps,5.0,"""Like them"""
312,Apple,Apple does not pay the best.,Apple has a decent company culture.,3.0,"""-"""
313,Apple,It can cause PTSD because of the constant complaints and focus on metrics.,"Great benefits, decent pay, easy training and onboarding",3.0,"""Great Benefits, hard work"""
314,Apple,Politics matter more than people Results matter more that teamwork or innovation,Deep understand of details Art of presenting and being a taking head,1.0,"""Results matter Be aware of DM"""
315,Apple,work life balance can be challenging,Good compensation if you get RSUs.,4.0,"""Fastpace"""
316,Apple,"Time consuming, and deserve more pay.",Good work place! Love the culture,5.0,"""Great environment"""
317,Apple,"Management, Consistency on policy, Busy, Training, Staffing.","Benefits, Coworkers, Busy, Learning experience, Pay.",4.0,"""Culture and Benefits"""
318,Apple,terrible life and work balance.,decent pay and liked working with the customers.,3.0,"""okay."""
319,Apple,"Scheduling can be a pain, even for part-time. Some politics within the store, standard for any major company.","Great benefits, including stock options and 401k. Varies by location but typically have some fantastic coworkers.",5.0,"""Good company, even for retail"""
320,Apple,Movement is only lateral not upward Hiring is from outside sources,Great benefits Discounts on products,3.0,"""Great benefits no upward movement"""
321,Apple,Horrible Management and impossible to move up unless you rub the right people the right way.,Fun Co-Workers and decent benefits for part-time,3.0,"""Specialist"""
322,Apple,"Pay is not as competitive, for one of those most valued company in the world. Wish they could pay more fairly",Exciting work environment. Good if you like fast pace and change. Challenges you everyday.,5.0,"""Great company and benefits"""
323,Apple,Work/life balance. Nine hour shifts.,Good training. Streamlined systems. Compassion.,3.0,"""A selfless job that builds character"""
324,Apple,"high manager transitions, I went through 3 different managers from training to when I left, high emphasis on call length metrics, sick point system always worked against you","work from home, good pay, trainers are great, good break times, works around school schedule",5.0,"""College Program Advisor for around 8 months"""
325,Apple,hard to advance sometimes I get bored,work from home great pay stocks,5.0,"""Great place to work"""
326,Apple,I don’t have any cons,Great Culture and awesome team. Benefits for college students were outstanding . They gave tuition reimbursement which was a big plus for me,5.0,"""Loved It"""
327,Apple,- lots of hours - rude customers,"- can wear what you want - easy going, relaxed work environment",4.0,"""Great work environment"""
328,Apple,"Stressful technical job, limited promotions","Fun environment, Flexible hours and high paying for retail jobs",4.0,"""Working at Apple Store"""
329,Apple,Switching Managers every few months. You'll never get approved or paid for disability.,"Good Pay, Free Gear, Benefits, Training.",3.0,"""Just Don't Get Sick"""
330,Apple,Switching Managers every few months. You'll never get approved or paid for disability.,"Good Pay, Free Gear, Benefits, Training.",3.0,"""Just Don't Get Sick"""
331,Apple,Work life balance is terrible,Amazing projects to be involved with,5.0,"""Amazing experience, but no work life balance"""
332,Apple,Lack of transition from stores to corporate,People. Hiring practices. Challenging job.,5.0,"""Apple career"""
333,Apple,Culture isn't executed in every department,"The strengths and ideas everyone brings in. When its a collaborative/safe/understanding environment, it builds real relationships, real development and real success for everyone. Not just the idea of it.",5.0,"""Do your resesearch."""
334,Apple,long hours and lots of communication required,Everyone will support you no matter what you are doing inside and outside of Apple.,4.0,"""Perks are wonderful"""
335,Apple,"No room for growth, the hourly rate for the expectations of the employee, Leadership, No work-life balance.","Great Benefits (401k, stock options, Dental, Health, VIsion, Commuter benefits, etc)",3.0,"""Great benefits.."""
336,Apple,Bad hours Generally slow to move up,Work from home Good stock options,3.0,"""At Home, bad hours"""
337,Apple,"Retail, and especially Apple Retail, is exhausting. Apple Stores are busy nonstop. From the moment the doors open in the morning, customers are already waiting outside. The high demand requires management to schedule you very frequently, even as a part-time worker. It feels okay at first, but it drains you and then asking for time off takes at least 3 weeks to take effect for even a single day if it's available. Most of the time, these days requested off have to be requested at least 3 months in advance because other employees will request those days already. It is not flexible at all and working with management to take time off can be frustrating. There are frequent depressed employees that are just worn down from this nonstop environment, but do not leave because the benefits/pay is too good. On top of all of this, advancing from a retail position to a corporate position is impossible and is unheard of. If you're end goal is to work Apple Corporate and get ahead through retail, this is not the correct career path.","Apple has an amazing culture and is a really cool place to work at. The job comes with great pay, benefits, and career trajectory. You can wear anything to work as long as you have the Apple shirt on. Everybody is very open and liberal. Opportunities to advance in a retail role are open, but not for jumping into corporate.",3.0,"""A Great Company... but still retail"""
338,Apple,"Management is clueless, People are treated unfairly","Co-workers are good people, Free fruit every M-W-F",2.0,"""Management is awful!!"""
339,Apple,Poor management. Bad income to work ratio,Good benefits. That's about it,3.0,"""It was ok"""
340,Apple,too much work. fast environment,great benefits and great vision,5.0,"""n/a"""
341,Apple,work/life sometimes is not balanced,"World-class team, office is beautiful",5.0,"""engineer"""
342,Apple,"You'll be on your feet all day, if it's slow and you're not someone who likes to stay active, you might have a hard time wanting to wipe phones and fold chords. Interactions with customers can last for hours! It's not really a con, it's the nature of the job. You think buying, activating, and setting up an iPhone takes 10mins? rethink that.","The people you will work with, management, and the dynamics of an apple store will change your life and the way you see customer service. You get two 15min breaks plus your lunch break. Great break room, great treats during launches, and they TRULY CARE ABOUT YOU AS A HUMAN!",5.0,"""Best Place To Work On Earth! Colleagues, Benefits, Culture &lt;33"""
343,Apple,sometimes it will be stressful,fast pace and learn during process,5.0,"""fair experience"""
344,Apple,No room for growth. Very hard to get hired or promoted,They pay well. At home Q ex great benefits,4.0,"""Pay well."""
345,Apple,Busy. Always Busy. Sometimes I feel burned out.,There are some awesome benefits.,4.0,"""Great Benefits"""
346,Apple,"Customers, Location, Schedule, Boring, Hours","Easy, Fun, Different, Management, Co-workers",5.0,"""Ok"""
347,Apple,"no cons overall, it was fine to work there.",Good hours and decent pay,5.0,"""Great Job"""
348,Apple,Work life balance can be challenging for some,Great company culture and values,5.0,"""Great company"""
349,Apple,Will have to work weekends.,"They care about their people, are fairly flexible with schedules, and it is normally a faced paced environment.",5.0,"""Great place to work!"""
350,Apple,A lot of measurements that can affect your opportunities moving up.,Caring leadership team. Invests a lot in development of your overall character.,4.0,"""Great place to work while you’re in School."""
351,Apple,"At my particular store, management know less than the product zone and this can create problems with conflicting quotes and interactions with costumers.",Great work environment. Really good pay for what you do. Amazing benefits.,5.0,"""Great job, wonderful people"""
352,Apple,The company only cares about metrics now. Preaching metrics every morning instead of appreciating customers like we used to.,Great Benefits and Discounts if you're content with that.,2.0,"""No Sales? No Future"""
353,Apple,- Can be difficult to advance positions and no clear path to corporate positions,"- Competitive salary - Fantastic Management - Paid vacation, health benefits, insurance, and much more. - Generous Employee discounts on Apple Products",5.0,"""Fun Culture &amp; Work Environment"""
354,Apple,"—management. Good ones are hard to find, and even more difficult to transfer to. Often, job openings are due to people quitting a manager so people coming in don’t have a clue to what situation they’re stepping into. —Highly political culture. Very siloed. GSM and Capex community is particularly difficult to work with. Some PD groups are legendary for being difficult to work with. —turnover is high. —People are highly educated, but sometimes don’t possess good engineering common sense. Endless funding and a faux accountability structure insulates people with amazing pedigrees but poor engineering judgement. —people are good at shifting blame, covering tracks, and overall bending the optics so that they look good regardless of outcome. More often than not, other cross functional groups and people are “thrown under the bus.” —most positions are support. i.e. you’re most likely working on someone else’s vision or idea, whether you’re in product development or operations. —engineering is mostly execution based. You are most likely going to spend endless hours to prove out ideas based on ID’s whim and managers behest. This can be deeply frustrating for creative people. —career advancement poor. You were hired to turn a crank and that crank you. shall. turn. —it is a political place to work. Worth mentioning twice...","—famous company —pay can be good depending on which product and org you work in. —benefits are good. Health, dental, etc are top notch. Some people complain it doesn’t have free food 24/7 but apple does have free dinner —travel benefits are excellent for people who travel a lot. I can’t communicate how good their travel is. The Apple Travel group are great people and help you no matter where you are on earth, 24/7 at a moments notice. Business class tickets for international, and your pick of hotels. —funding unlimited for products company is committed to shipping —some fantastic colleagues. I’ve become friends with really great people because of the challenges you endure together —the experience is unique: only Apple can do Apple",2.0,"""World class products but poor work/life balance and culture"""
355,Apple,Some internal competition though nothing too bad,Cool company. Good benefits. Impressive vision,5.0,"""Great impact"""
356,Apple,Customers use you as a punching bag. Retail is extremely busy and tiring during the holidays,"Benefits are awesome, they work with your schedule, they start a lot higher than minimum wage",5.0,"""The company really cares about its employees but retail can still be very stressful"""
357,Apple,Being a subject matter expert you hav to own your own career path.,You are hired as a submit matter expert so your team replies on you and you have this opportunity to give valuable input and make an impact.,5.0,"""Exciting place and cool projects"""
358,Apple,Lengthy workflows Work-life balance- Hard to manage both Work load/amount,Great exposure Great people- some of the best in the industry Great perks,5.0,"""Great Experience"""
359,Apple,Partisan atmosphere within leadership was palpable.,"Great coworkers, good pay, good benefits",4.0,"""Apple"""
360,Apple,"Work/life balance is pretty bad. They do offer different schedule choices but I always have to either work weekends or a super late shift and I don’t get to spend time with my family. Every time my new schedule releases, I always refresh my resume thinking I’m going to find another place to work that has more reliable schedule but I can’t ever beat the pay that Apple offers so I’m just forever stuck with a terrible schedule that changes every 4 months. If Apple could figure out how to make the scheduling better for At-Home advisors, it would literally be the perfect place to work.",I love working from home. My managers have always focused on helping me improve and move up in my career. They are so supportive and I feel like they really have my back. I feel like the training is adequate and I am prepared for calls when I get to the phones. I love my opportunity for advancement and have a lot of different avenues I can take within the company.,4.0,"""Love my job"""
361,Apple,Low pay and management threw me into the wolves (on the floor) too fast in my opinion.,Really enjoyed who I worked with and the daily downloads to breakdown the agenda for the day.,4.0,"""Great Team Makes a Difference!"""
362,Apple,None to mention at this time,Positive environment. Emphasis on inclusion and equality. Great benefits.,5.0,"""iCloud Engineer"""
363,Apple,"Unless you want to get into management its a glass ceiling. As of 2019 the job role is converting into more of a sales-based role. Not concerned with technical troubleshooting anymore. Only about ""making new owners"" instead of fixing problems. Forced to evangelize about every Apple service/product no exceptions. Conversations have to be centered around new products and not about the customers current product. It's converting into Best Buy or *insert any other ""big-box""* chain store. The Lead Genius position no longer has anything to do with technical leadership or knowledge. Rather how to drive sales.",Meet really cool people. Work with mostly very high caliber people. Great on a resume.,1.0,"""New Apple culture is all sales based"""
364,Apple,Store Management can drastically make or break your experience.,Great benefits. Work-Life balance. Amazing training provided by company. Company does value its employees and fosters feedback culture. Down to earth people you work with.,4.0,"""Great Benefits"""
365,Apple,No flexibility. Long hours of work No work life balance,Great company to work for Benefits Team Office environment,3.0,"""Great company to work for"""
366,Apple,Lots of NDAs to sign when working on projects / products.,Learning so much as a SWE and working with top technologies. The people who work here are all brilliant and exciting.,5.0,"""Exciting, Secretive, Learning"""
367,Apple,"-Still retail schedule, You have to work weekends, some stores might be good about giving you one weekend day off and there. -Long days, You are scheduled for 9 hours including a 1 hour lunch break, So the days are a bit longer, but still move fast.","-Fast Paced, and always busy so your day moves fast -Leadership generally cares -Change is handled in the best way possible -They Gave you multiple breaks throughout the day which helps you reset and breaks up the day. -Great benefits and perks -Very cool internal opportunities with career experiences.",5.0,"""Apple Store Position - Best place to work retail"""
368,Apple,"A few terrible people in leadership positions, responsible for $50m plus stores, get paid like you’re at a small store","Generally good people, great customer service experience",1.0,"""Overworked, underpaid"""
369,Apple,Schedule Is terrible at apple,Benefits are amazing at apple,2.0,"""Retail"""
370,Apple,Schedule Is terrible at apple,Benefits are amazing at apple,2.0,"""Retail"""
371,Apple,"Retail is an exhausting and often thankless job, no matter how good the employer tries to make it.","Good company culture, good pay for retail, and discounts on Apple products",4.0,"""Good Company but retail is exhausting"""
372,Apple,Leadership needs to do better!,The people you meet along the way. The benefits. Diversity. Inclusion.,3.0,"""Too Many Politics"""
373,Apple,Weekends and nights are a must!,Very busy Meet all kinds of awesome people,5.0,"""Awesome place to work"""
374,Apple,Pay is decent at best and you work retail hours...,"Colleagues, product and company. Wonderful company who cares about their employees. Nice stock option and 401k",5.0,"""Great company, benefits and experience"""
375,Apple,High traffic during busy times Extensive training process,No manual labor Relaxed working environment Friendly staff Amazing perks and benefits Professionalism Great communication,5.0,"""Worked seasonally as a part-time specialist"""
376,Apple,none so far. I can't think of anything,A great culture where the management really goes out of their way to ensure that employees are happy,5.0,"""Fun to be in"""
377,Apple,"Busy, busy! The holiday season starts in September and doesn't end until February. It's the big-timer of retail.","Great team, fun products.",4.0,"""Loved the team."""
378,Apple,work schedule due to it being retail is bad,beneifts and pay are good for retail. great work environment,4.0,"""a good job to have"""
379,Apple,"Schedule changes a lot, metrics evaluation","Great benefits, pay and discounts",5.0,"""Great benefits"""
380,Apple,"Very stressful, customers are often rude","Mostly decent people, good environment",4.0,"""Good"""
381,Apple,"WLB doesn't exist, at least in my team","Big company, job security, good benefits",3.0,"""WLB sucks"""
382,Apple,Sometimes days are hard when customers are rough.,"The work environment, the people, the products.",5.0,"""Best retail job I've ever had"""
383,Apple,Managers are not transparent. In my store.,Great people. Flexible schedule. Fun place.,4.0,"""Great Place to Work"""
384,Apple,Sometimes managers all had different answers for the same question,"Flexible, close community, open door policy, fun holiday events, great benifits",3.0,"""Job"""
385,Apple,Difficult to transition to from retail to corporate. Retail hours a]are til 10:00.,Great environment. Apple excepts everyone for who they are and what they life. Amazing benefits and compensation well above market for entry level roles. Great company discounts.,4.0,"""Technical Specialist"""
386,Apple,"Pressured environment Very busy, especially during launches and holiday season",Best culture and employees Learn a ton of leadership skills Ability to work on personal and professional goals,4.0,"""Treats you well!"""
387,Apple,"It's retail, so the hours are based on that. In order to move up, you have to be available and flexible in order to show you are committed. When holidays roll around, it can be tough because you want to spend time with family, but the need of the business are a priority.","Excellent benefits and perks. It has made me a better person overall. I have grown so much professionally and personally because of the culture. You get to be part of something big, and bring the same magic to customers that you feel when walking into an Apple Store.",4.0,"""Great place to work"""
388,Apple,Lunch not covered by Apple,Intelligent employees Tons of projects to work on which you can work with your manager to cater to what you want to lean,4.0,"""Great Place to Work"""
389,Apple,Politics at some level based on ranks,Work life balance New technologies Always can make an impact,5.0,"""Individual contributor 3"""
390,Apple,High expectations to hit numbers,"Great Benefits, flexible hours and great people",4.0,"""Great Company"""
391,Apple,Size of company often leads to work being done in silos Lack of agility as many decisions involve dozens of stakeholders,Innovative people Great opportunities to grow Unique global commerce and scale challenges,4.0,"""One Happy Cog"""
392,Apple,"Long working hours, tough managers",Nice salary and Nice location,3.0,"""No comment"""
393,Apple,Long hours and sometimes was hard to reach out to supervisor,it was fun working there tbh,5.0,"""Analyst"""
394,Apple,Should have more breaks for employees,"Customers are friendly, staff is friendly and welcoming.",5.0,"""Great experience"""
395,Apple,I dont have any at this time,Great management decisions based on informed choices,4.0,"""System Engineer"""
396,Apple,No work life balance unorganized Managers pick favorites Poor family culture Long hours,Discount Hours Training Flexible Good job for college students,3.0,"""It’s Okay"""
397,Apple,Confusion on hierarchy and little iteration of what guidelines you should be promoted.,"Great Benefits, one of the best retail experiences",5.0,"""Technical Specialist"""
398,Apple,No cons that I would add,Absolutely loved working for Apple.,5.0,"""Great Company"""
399,Apple,"Life work balance, constantly changing customer experience","Great Benefits, positive team and management, discounts",5.0,"""Specialist"""
400,Apple,"Life work balance, constantly changing customer experience","Great Benefits, positive team and management, discounts",5.0,"""Specialist"""
401,Apple,"High stress level (being yelled at by customer about things that were completely not your fault, Apple does have the employees back on all issues and if anyone curses at you, you are allowed to walk away) No commission or extra incentives other than promotions and moving up in the company.","Good pay, EXCELLENT BENEFITS, Fun atmosphere, most co-workers are usually always nice genuine people.",4.0,"""Great in the short term unless you want to move up in the company"""
402,Apple,Could have better family leave benefits consistent with rest of Silicon Valley Poor WLB; very slow to adopt flexible work strategies Very flat - slow career growth and titles/levels 2x below other companies,High caliber and smart colleagues Brand and product you can believe in Socially conscious company and CEO Great benefits,4.0,"""Becoming disenchanted"""
403,Apple,"Retail can be a pain, and scheduling is sometimes challenging.",Good discounts and salary (especially for a student).,4.0,"""Good"""
404,Apple,"Male dominated environment, and demanding customers","diverse, constantly learning, and high pace",4.0,"""Working at apple is fun..."""
405,Apple,I can’t think of any,"People treat each other with respect. Software Engineers are highly valued here. Work life balance is great. The schedule is flexible and no one expects you to be at work during certain hours, unless you have scheduled meetings. The most important thing is to be a good team player and to get the work done in an efficient way. There are a lot of growth opportunities for smart people and it’s easy to get promoted if you do a great job. There is no competition between peers. Officially everyone is a software engineer, only your manager knows your level. Apple provides you with powerful hardware to get the job done. People are officially allowed to use eligible company devices for personal stuff. Food at cafes is great and very well prepared. There are a lot of company events, concerts with celebrities coming to Apple and other fun stuff. Discounts and benefits are incredible. You get a lot of perks. There are several on-site clinics with literally zero wait times. You show up for your appointment, they greet you, take you to your doctor right away.",5.0,"""A great place for Software Engineers"""
406,Apple,It can be very stressful at times.,"You learn a lot, great benefits, some coworkers can practically become family.",5.0,"""Great job to learn life long skills"""
407,Apple,Dealing with customers who have unreasonable requests,"Nice salary, good benefits, and managers willing to mentor you",5.0,"""Great company to work for!"""
408,Apple,working from home can feel isolating very metric based,"Great pay, Great benefits, Great discounts",5.0,"""AHA Advisor"""
409,Apple,To many to list. Very miss leading company. Main issue is they say promotions and career advancement is high. It’s not. Sure they give you tons of new products and skills to work on but never one raise your pay even though you do 5 times more work then the initial job offer.,Consistent work. Looks good on a resume.,3.0,"""Not what you’d expect"""
410,Apple,Can't think of anything to say!,Benefits and amazing staff is what drives the entire experience,5.0,"""Apple is an amazing place to work"""
411,Apple,Schedule changes every 3 months Have to work weekends Feel distant working from home,Great benefits Discounts Managers want you to succeed,4.0,"""Great Entry Job"""
412,Apple,Work long hours Work weekends,"Team environment, Certifications, Growth",4.0,"""Good company to work for"""
413,Apple,People are not very nice,Nice office in the Apple Park,3.0,"""Culture not so good"""
414,Apple,"Very difficult to advance into a full time role. Their metrics for success often change from manager to manager and the metric for success is unknown, even by management. They will ask you to define your own metric and quantify your success, even without understanding your role. In addition, advancement seems to be done on seniority and preference, not by work done.",The people are a fantastic community of diversity and innovation,3.0,"""Great benefits"""
415,Apple,Inconsistent hours and Weekends required,Faced paced environment Good hourly pay for part time job,5.0,"""Sales specialist and customer relations"""
416,Apple,"Where to start. You basically have to live and breathe it at every moment, on the clock or off. Forced overtime during releases or holidays. Passive aggressive management techniques designed to make you feel guilty for missing work. Revolving door of employees because of nearly unobtainable requirements set by management. Training had a lot of bumps in it, not because of the trainers, but the lack of material. I mentioned holidays before. You might as well forget seeing your family if you have to travel. No time off is allowed during the winter holidays. Zero, none, even if you have planned a year in advance. Overtime is often forced even during the weeks with holidays so you have even less time off for your families. When you express any concern over these practices the management takes you aside to remind you that only the customer is important and that you agreed to work any times the office was open. Speaking of time away from family, if you get assigned to a special project prepare to work 60+hours a week. Management becomes aggressive when you aren't performing to specific standards and this can sometimes lead to 20-25% turnover in a given month. In fact, less than 5% of my starting group lasted more than 90 days. Busy work is given almost daily, which interferes with work operations. Any new training is given via these ridiculous online courses or through a very brief summery in an online meeting (Webex). Worst of all, sometimes it is given out via email with little explanation of policy changes. Attendance is always an issue and with little wiggle room, no manner your tenure. I guess the best summary is they put product and capitol far above their employees worth, like most businesses, but without a real pretense of caring. Low pay, long hours just to have Apple on your resume probably isn't worth it since most companies of the caliber pay more with better incentives. The work life balance is non existent with Apple.",Most people are friendly but in a very superficial manner.,1.0,"""Worst Company I have worked for."""
417,Apple,Atmosphere can be a bit cold A lot of politics The commute,Benefits High quality work and attention to detail Everyone wants to work with us Valuable connections Flexible PTO and WFH,4.0,"""Great people, hard place to learn"""
418,Apple,- always taking a call - very little time off the phones - strict on the hours allowed to work,- benefits - tuition reimbursement - stock - remote,4.0,"""Great college opportunity"""
419,Apple,Too much stress during the job,Earn money is what I want,4.0,"""Good job"""
420,Apple,Too much stress during the job,Earn money is what I want,4.0,"""Good job"""
421,Apple,difficult to engage with other employees,"good hourly pay, benefits, great experience",3.0,"""Great job but complicated employees"""
